Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code
Đắk Lắk,2025-04-14T03:00,21.1,31.7,20.8,0.0,20.9,9.5,11.0,12,2
Đắk Lắk,2025-04-14T06:00,20.8,31.7,20.8,0.0,20.9,9.5,11.0,12,1
Đắk Lắk,2025-04-14T09:00,25.8,31.7,20.8,0.0,20.9,9.5,11.0,12,1
Đắk Lắk,2025-04-14T12:00,30.0,31.7,20.8,0.0,20.9,9.5,11.0,12,3
Đắk Lắk,2025-04-14T15:00,31.1,31.7,20.8,0.0,20.9,9.5,11.0,12,2
Đắk Lắk,2025-04-14T18:00,25.9,31.7,20.8,0.0,20.9,9.5,11.0,12,3
Đắk Lắk,2025-04-14T21:00,22.0,31.7,20.8,0.0,20.9,9.5,11.0,12,3
Đắk Lắk,2025-04-15T00:00,20.8,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-15T03:00,20.3,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-15T06:00,20.1,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-15T09:00,25.5,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-15T12:00,30.6,31.6,20.0,0.0,19.3,9.1,11.0,12,2
Đắk Lắk,2025-04-15T15:00,31.5,31.6,20.0,0.0,19.3,9.1,11.0,12,1
Đắk Lắk,2025-04-15T18:00,26.6,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-15T21:00,22.6,31.6,20.0,0.0,19.3,9.1,11.0,12,3
Đắk Lắk,2025-04-16T00:00,21.3,33.3,20.4,0.0,16.8,9.4,11.0,12,3
Đắk Lắk,2025-04-16T03:00,20.6,33.3,20.4,0.0,16.8,9.4,11.0,12,3
Đắk Lắk,2025-04-16T06:00,20.4,33.3,20.4,0.0,16.8,9.4,11.0,12,2
Đắk Lắk,2025-04-16T09:00,26.2,33.3,20.4,0.0,16.8,9.4,11.0,12,2
Đắk Lắk,2025-04-16T12:00,32.2,33.3,20.4,0.0,16.8,9.4,11.0,12,3
Đắk Lắk,2025-04-16T15:00,33.3,33.3,20.4,0.0,16.8,9.4,11.0,12,2
Đắk Lắk,2025-04-16T18:00,29.6,33.3,20.4,0.0,16.8,9.4,11.0,12,2
Đắk Lắk,2025-04-16T21:00,25.2,33.3,20.4,0.9,16.8,9.4,11.0,12,80
Đắk Nông,2025-04-01T00:00,21.2,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-01T03:00,21.0,26.4,20.6,0.0,26.3,8.75,10.86,12,3
Đắk Nông,2025-04-01T06:00,20.7,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-01T09:00,24.1,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-01T12:00,26.3,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-01T15:00,25.8,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-01T18:00,22.0,26.4,20.6,0.0,26.3,8.75,10.86,12,3
Đắk Nông,2025-04-01T21:00,20.9,26.4,20.6,0.0,26.3,8.75,10.86,12,2
Đắk Nông,2025-04-02T00:00,20.7,27.1,20.0,0.0,20.2,7.1,10.45,12,3
Đắk Nông,2025-04-02T03:00,20.2,27.1,20.0,0.0,20.2,7.1,10.45,12,3
Đắk Nông,2025-04-02T06:00,20.1,27.1,20.0,0.0,20.2,7.1,10.45,12,2
Đắk Nông,2025-04-02T09:00,23.3,27.1,20.0,0.0,20.2,7.1,10.45,12,2
Đắk Nông,2025-04-02T12:00,26.0,27.1,20.0,0.0,20.2,7.1,10.45,12,3
Đắk Nông,2025-04-02T15:00,26.0,27.1,20.0,0.0,20.2,7.1,10.45,12,3
Đắk Nông,2025-04-02T18:00,22.1,27.1,20.0,0.0,20.2,7.1,10.45,12,1
Đắk Nông,2025-04-02T21:00,20.4,27.1,20.0,0.0,20.2,7.1,10.45,12,1
Đắk Nông,2025-04-03T00:00,19.9,29.7,18.9,0.0,14.1,9.55,10.91,12,0
Đắk Nông,2025-04-03T03:00,19.2,29.7,18.9,0.0,14.1,9.55,10.91,12,0
Đắk Nông,2025-04-03T06:00,18.9,29.7,18.9,0.0,14.1,9.55,10.91,12,0
Đắk Nông,2025-04-03T09:00,25.0,29.7,18.9,0.0,14.1,9.55,10.91,12,0
Đắk Nông,2025-04-03T12:00,28.9,29.7,18.9,0.0,14.1,9.55,10.91,12,1
Đắk Nông,2025-04-03T15:00,28.8,29.7,18.9,0.0,14.1,9.55,10.91,12,1
Đắk Nông,2025-04-03T18:00,25.2,29.7,18.9,0.0,14.1,9.55,10.91,12,1
Đắk Nông,2025-04-03T21:00,21.5,29.7,18.9,0.0,14.1,9.55,10.91,12,0
Đắk Nông,2025-04-04T00:00,20.1,31.8,17.7,0.0,8.9,9.0,10.92,12,0
Đắk Nông,2025-04-04T03:00,18.6,31.8,17.7,0.0,8.9,9.0,10.92,12,1
Đắk Nông,2025-04-04T06:00,17.7,31.8,17.7,0.0,8.9,9.0,10.92,12,2
Đắk Nông,2025-04-04T09:00,26.8,31.8,17.7,0.0,8.9,9.0,10.92,12,2
Đắk Nông,2025-04-04T12:00,31.3,31.8,17.7,0.0,8.9,9.0,10.92,12,3
Đắk Nông,2025-04-04T15:00,31.6,31.8,17.7,0.0,8.9,9.0,10.92,12,3
Đắk Nông,2025-04-04T18:00,27.9,31.8,17.7,0.0,8.9,9.0,10.92,12,2
Đắk Nông,2025-04-04T21:00,23.9,31.8,17.7,0.0,8.9,9.0,10.92,12,2
Đắk Nông,2025-04-05T00:00,22.7,32.1,20.1,0.0,14.0,8.15,10.93,12,2
Đắk Nông,2025-04-05T03:00,21.0,32.1,20.1,0.0,14.0,8.15,10.93,12,3
Đắk Nông,2025-04-05T06:00,20.1,32.1,20.1,0.0,14.0,8.15,10.93,12,3
Đắk Nông,2025-04-05T09:00,27.1,32.1,20.1,0.0,14.0,8.15,10.93,12,3
Đắk Nông,2025-04-05T12:00,31.1,32.1,20.1,0.0,14.0,8.15,10.93,12,2
Đắk Nông,2025-04-05T15:00,32.1,32.1,20.1,0.0,14.0,8.15,10.93,12,2
Đắk Nông,2025-04-05T18:00,25.7,32.1,20.1,0.0,14.0,8.15,10.93,12,2
Đắk Nông,2025-04-05T21:00,23.9,32.1,20.1,0.0,14.0,8.15,10.93,12,2
Đắk Nông,2025-04-06T00:00,22.6,31.9,19.6,0.0,10.5,9.5,10.94,12,2
Đắk Nông,2025-04-06T03:00,20.9,31.9,19.6,0.0,10.5,9.5,10.94,12,2
Đắk Nông,2025-04-06T06:00,19.6,31.9,19.6,0.0,10.5,9.5,10.94,12,45
Đắk Nông,2025-04-06T09:00,26.3,31.9,19.6,0.0,10.5,9.5,10.94,12,2
Đắk Nông,2025-04-06T12:00,30.8,31.9,19.6,0.0,10.5,9.5,10.94,12,1
Đắk Nông,2025-04-06T15:00,31.3,31.9,19.6,0.0,10.5,9.5,10.94,12,2
Đắk Nông,2025-04-06T18:00,28.3,31.9,19.6,0.0,10.5,9.5,10.94,12,2
Đắk Nông,2025-04-06T21:00,23.9,31.9,19.6,0.0,10.5,9.5,10.94,12,1
Đắk Nông,2025-04-07T00:00,22.0,31.7,18.1,0.0,11.8,9.55,10.95,12,1
Đắk Nông,2025-04-07T03:00,19.8,31.7,18.1,0.0,11.8,9.55,10.95,12,1
Đắk Nông,2025-04-07T06:00,18.1,31.7,18.1,0.0,11.8,9.55,10.95,12,1
Đắk Nông,2025-04-07T09:00,26.8,31.7,18.1,0.0,11.8,9.55,10.95,12,0
Đắk Nông,2025-04-07T12:00,31.2,31.7,18.1,0.0,11.8,9.55,10.95,12,1
Đắk Nông,2025-04-07T15:00,31.2,31.7,18.1,0.0,11.8,9.55,10.95,12,2
Đắk Nông,2025-04-07T18:00,27.8,31.7,18.1,0.0,11.8,9.55,10.95,12,2
Đắk Nông,2025-04-07T21:00,23.6,31.7,18.1,0.0,11.8,9.55,10.95,12,0
Đắk Nông,2025-04-08T00:00,21.5,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T03:00,20.8,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T06:00,20.0,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T09:00,26.7,31.2,20.0,0.0,9.0,9.5,7.2,12,1
Đắk Nông,2025-04-08T12:00,31.2,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T15:00,28.1,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T18:00,24.7,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-08T21:00,23.4,31.2,20.0,0.0,9.0,9.5,7.2,12,3
Đắk Nông,2025-04-09T00:00,22.0,30.1,19.9,0.0,11.7,8.75,9.44,12,0
Đắk Nông,2025-04-09T03:00,20.6,30.1,19.9,0.0,11.7,8.75,9.44,12,1
Đắk Nông,2025-04-09T06:00,19.9,30.1,19.9,0.0,11.7,8.75,9.44,12,1
Đắk Nông,2025-04-09T09:00,26.6,30.1,19.9,0.0,11.7,8.75,9.44,12,2
Đắk Nông,2025-04-09T12:00,29.8,30.1,19.9,0.0,11.7,8.75,9.44,12,3
Đắk Nông,2025-04-09T15:00,26.5,30.1,19.9,3.2,11.7,8.75,9.44,12,96
Đắk Nông,2025-04-09T18:00,23.7,30.1,19.9,0.7,11.7,8.75,9.44,12,80
Đắk Nông,2025-04-09T21:00,22.9,30.1,19.9,0.0,11.7,8.75,9.44,12,3
Đắk Nông,2025-04-10T00:00,22.0,27.9,21.0,0.0,8.9,7.7,8.84,12,45
Đắk Nông,2025-04-10T03:00,21.3,27.9,21.0,0.2,8.9,7.7,8.84,12,45
Đắk Nông,2025-04-10T06:00,21.0,27.9,21.0,0.0,8.9,7.7,8.84,12,45
Đắk Nông,2025-04-10T09:00,24.3,27.9,21.0,0.3,8.9,7.7,8.84,12,80
Đắk Nông,2025-04-10T12:00,26.7,27.9,21.0,0.5,8.9,7.7,8.84,12,80
Đắk Nông,2025-04-10T15:00,27.1,27.9,21.0,0.6,8.9,7.7,8.84,12,80
Đắk Nông,2025-04-10T18:00,24.4,27.9,21.0,0.2,8.9,7.7,8.84,12,3
Đắk Nông,2025-04-10T21:00,22.7,27.9,21.0,0.0,8.9,7.7,8.84,12,3
Đắk Nông,2025-04-11T00:00,21.2,30.4,21.2,0.0,15.0,7.6,10.81,12,45
Đắk Nông,2025-04-11T03:00,21.3,30.4,21.2,0.0,15.0,7.6,10.81,12,3
Đắk Nông,2025-04-11T06:00,21.2,30.4,21.2,0.0,15.0,7.6,10.81,12,45
Đắk Nông,2025-04-11T09:00,25.2,30.4,21.2,0.0,15.0,7.6,10.81,12,2
Đắk Nông,2025-04-11T12:00,29.4,30.4,21.2,0.0,15.0,7.6,10.81,12,2
Đắk Nông,2025-04-11T15:00,30.0,30.4,21.2,0.0,15.0,7.6,10.81,12,3
Đắk Nông,2025-04-11T18:00,25.5,30.4,21.2,0.1,15.0,7.6,10.81,12,2
Đắk Nông,2025-04-11T21:00,24.5,30.4,21.2,0.0,15.0,7.6,10.81,12,2
Đắk Nông,2025-04-12T00:00,22.2,31.4,20.3,0.0,10.5,7.85,10.63,12,1
Đắk Nông,2025-04-12T03:00,21.0,31.4,20.3,0.0,10.5,7.85,10.63,12,2
Đắk Nông,2025-04-12T06:00,20.3,31.4,20.3,0.0,10.5,7.85,10.63,12,45
Đắk Nông,2025-04-12T09:00,26.2,31.4,20.3,0.0,10.5,7.85,10.63,12,2
Đắk Nông,2025-04-12T12:00,30.9,31.4,20.3,0.0,10.5,7.85,10.63,12,3
Đắk Nông,2025-04-12T15:00,30.4,31.4,20.3,0.0,10.5,7.85,10.63,12,2
Đắk Nông,2025-04-12T18:00,26.3,31.4,20.3,0.2,10.5,7.85,10.63,12,2
Đắk Nông,2025-04-12T21:00,25.3,31.4,20.3,0.0,10.5,7.85,10.63,12,2
Đắk Nông,2025-04-13T00:00,24.3,31.1,22.0,0.0,14.8,8.7,8.0,12,2
Đắk Nông,2025-04-13T03:00,22.4,31.1,22.0,0.0,14.8,8.7,8.0,12,2
Đắk Nông,2025-04-13T06:00,22.0,31.1,22.0,0.0,14.8,8.7,8.0,12,1
Đắk Nông,2025-04-13T09:00,27.5,31.1,22.0,0.0,14.8,8.7,8.0,12,2
Đắk Nông,2025-04-13T12:00,30.9,31.1,22.0,0.0,14.8,8.7,8.0,12,2
Đắk Nông,2025-04-13T15:00,27.7,31.1,22.0,0.5,14.8,8.7,8.0,12,80
Đắk Nông,2025-04-13T18:00,24.5,31.1,22.0,0.0,14.8,8.7,8.0,12,3
Đắk Nông,2025-04-13T21:00,23.3,31.1,22.0,0.0,14.8,8.7,8.0,12,2
Đắk Nông,2025-04-14T00:00,22.3,29.3,20.5,0.0,6.9,9.6,9.58,12,2
Đắk Nông,2025-04-14T03:00,21.5,29.3,20.5,0.0,6.9,9.6,9.58,12,2
Đắk Nông,2025-04-14T06:00,20.5,29.3,20.5,0.0,6.9,9.6,9.58,12,1
Đắk Nông,2025-04-14T09:00,25.9,29.3,20.5,0.0,6.9,9.6,9.58,12,1
Đắk Nông,2025-04-14T12:00,29.2,29.3,20.5,0.0,6.9,9.6,9.58,12,3
Đắk Nông,2025-04-14T15:00,29.2,29.3,20.5,0.0,6.9,9.6,9.58,12,3
Đắk Nông,2025-04-14T18:00,26.0,29.3,20.5,0.0,6.9,9.6,9.58,12,3
Đắk Nông,2025-04-14T21:00,23.9,29.3,20.5,0.0,6.9,9.6,9.58,12,3
Đắk Nông,2025-04-15T00:00,22.1,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T03:00,20.8,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T06:00,20.0,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T09:00,26.7,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T12:00,30.8,30.8,20.0,0.0,11.5,9.6,8.82,12,1
Đắk Nông,2025-04-15T15:00,29.7,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T18:00,26.8,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-15T21:00,24.2,30.8,20.0,0.0,11.5,9.6,8.82,12,3
Đắk Nông,2025-04-16T00:00,22.5,30.8,21.7,0.0,10.6,6.55,10.09,12,45
Đắk Nông,2025-04-16T03:00,22.0,30.8,21.7,0.0,10.6,6.55,10.09,12,3
Đắk Nông,2025-04-16T06:00,21.7,30.8,21.7,0.0,10.6,6.55,10.09,12,3
Đắk Nông,2025-04-16T09:00,27.1,30.8,21.7,0.0,10.6,6.55,10.09,12,2
Đắk Nông,2025-04-16T12:00,30.8,30.8,21.7,0.0,10.6,6.55,10.09,12,3
Đắk Nông,2025-04-16T15:00,27.3,30.8,21.7,0.8,10.6,6.55,10.09,12,95
Đắk Nông,2025-04-16T18:00,24.2,30.8,21.7,0.5,10.6,6.55,10.09,12,80
Đắk Nông,2025-04-16T21:00,22.6,30.8,21.7,1.0,10.6,6.55,10.09,12,95
Điện Biên,2025-04-01T00:00,19.0,20.9,17.0,0.0,12.4,8.65,2.76,12,2
Điện Biên,2025-04-01T03:00,18.7,20.9,17.0,0.0,12.4,8.65,2.76,12,3
Điện Biên,2025-04-01T06:00,18.2,20.9,17.0,0.1,12.4,8.65,2.76,12,3
Điện Biên,2025-04-01T09:00,17.4,20.9,17.0,0.0,12.4,8.65,2.76,12,3
Điện Biên,2025-04-01T12:00,18.7,20.9,17.0,0.0,12.4,8.65,2.76,12,3
Điện Biên,2025-04-01T15:00,20.7,20.9,17.0,0.0,12.4,8.65,2.76,12,3
Điện Biên,2025-04-01T18:00,20.1,20.9,17.0,0.0,12.4,8.65,2.76,12,2
Điện Biên,2025-04-01T21:00,17.7,20.9,17.0,0.0,12.4,8.65,2.76,12,2
Điện Biên,2025-04-02T00:00,17.0,23.0,17.0,0.0,11.6,8.7,4.81,12,2
Điện Biên,2025-04-02T03:00,17.6,23.0,17.0,0.0,11.6,8.7,4.81,12,3
Điện Biên,2025-04-02T06:00,17.9,23.0,17.0,0.0,11.6,8.7,4.81,12,3
Điện Biên,2025-04-02T09:00,19.3,23.0,17.0,0.0,11.6,8.7,4.81,12,3
Điện Biên,2025-04-02T12:00,21.4,23.0,17.0,0.0,11.6,8.7,4.81,12,3
Điện Biên,2025-04-02T15:00,22.6,23.0,17.0,0.0,11.6,8.7,4.81,12,3
Điện Biên,2025-04-02T18:00,21.5,23.0,17.0,0.0,11.6,8.7,4.81,12,2
Điện Biên,2025-04-02T21:00,18.0,23.0,17.0,0.0,11.6,8.7,4.81,12,2
Điện Biên,2025-04-03T00:00,16.9,27.1,16.5,0.0,6.0,8.7,9.6,12,1
Điện Biên,2025-04-03T03:00,16.5,27.1,16.5,0.0,6.0,8.7,9.6,12,2
Điện Biên,2025-04-03T06:00,17.4,27.1,16.5,0.0,6.0,8.7,9.6,12,3
Điện Biên,2025-04-03T09:00,21.1,27.1,16.5,0.0,6.0,8.7,9.6,12,3
Điện Biên,2025-04-03T12:00,24.0,27.1,16.5,0.0,6.0,8.7,9.6,12,3
Điện Biên,2025-04-03T15:00,27.0,27.1,16.5,0.0,6.0,8.7,9.6,12,2
Điện Biên,2025-04-03T18:00,25.8,27.1,16.5,0.0,6.0,8.7,9.6,12,0
Điện Biên,2025-04-03T21:00,20.7,27.1,16.5,0.0,6.0,8.7,9.6,12,0
Điện Biên,2025-04-04T00:00,19.1,31.6,18.4,0.0,12.3,8.75,10.21,12,45
Điện Biên,2025-04-04T03:00,18.6,31.6,18.4,0.0,12.3,8.75,10.21,12,2
Điện Biên,2025-04-04T06:00,18.6,31.6,18.4,0.0,12.3,8.75,10.21,12,2
Điện Biên,2025-04-04T09:00,23.8,31.6,18.4,0.0,12.3,8.75,10.21,12,2
Điện Biên,2025-04-04T12:00,29.1,31.6,18.4,0.0,12.3,8.75,10.21,12,2
Điện Biên,2025-04-04T15:00,31.6,31.6,18.4,0.0,12.3,8.75,10.21,12,3
Điện Biên,2025-04-04T18:00,29.6,31.6,18.4,0.0,12.3,8.75,10.21,12,1
Điện Biên,2025-04-04T21:00,24.6,31.6,18.4,0.0,12.3,8.75,10.21,12,1
Điện Biên,2025-04-05T00:00,22.7,28.3,22.5,0.0,10.7,8.75,6.06,12,3
Điện Biên,2025-04-05T03:00,22.9,28.3,22.5,0.0,10.7,8.75,6.06,12,3
Điện Biên,2025-04-05T06:00,23.2,28.3,22.5,0.0,10.7,8.75,6.06,12,3
Điện Biên,2025-04-05T09:00,25.4,28.3,22.5,2.1,10.7,8.75,6.06,12,80
Điện Biên,2025-04-05T12:00,26.8,28.3,22.5,0.8,10.7,8.75,6.06,12,80
Điện Biên,2025-04-05T15:00,28.3,28.3,22.5,0.7,10.7,8.75,6.06,12,80
Điện Biên,2025-04-05T18:00,25.6,28.3,22.5,1.7,10.7,8.75,6.06,12,80
Điện Biên,2025-04-05T21:00,25.2,28.3,22.5,0.0,10.7,8.75,6.06,12,3
Điện Biên,2025-04-06T00:00,24.1,26.6,22.4,3.4,8.1,8.7,2.34,12,96
Điện Biên,2025-04-06T03:00,23.3,26.6,22.4,0.0,8.1,8.7,2.34,12,3
Điện Biên,2025-04-06T06:00,22.8,26.6,22.4,3.2,8.1,8.7,2.34,12,95
Điện Biên,2025-04-06T09:00,23.8,26.6,22.4,0.0,8.1,8.7,2.34,12,3
Điện Biên,2025-04-06T12:00,25.2,26.6,22.4,1.7,8.1,8.7,2.34,12,80
Điện Biên,2025-04-06T15:00,26.6,26.6,22.4,0.4,8.1,8.7,2.34,12,80
Điện Biên,2025-04-06T18:00,25.5,26.6,22.4,0.6,8.1,8.7,2.34,12,80
Điện Biên,2025-04-06T21:00,23.8,26.6,22.4,0.0,8.1,8.7,2.34,12,3
Điện Biên,2025-04-07T00:00,22.8,28.1,22.0,0.0,6.0,8.5,4.26,12,3
Điện Biên,2025-04-07T03:00,22.1,28.1,22.0,0.7,6.0,8.5,4.26,12,80
Điện Biên,2025-04-07T06:00,22.0,28.1,22.0,0.0,6.0,8.5,4.26,12,3
Điện Biên,2025-04-07T09:00,23.7,28.1,22.0,0.0,6.0,8.5,4.26,12,3
Điện Biên,2025-04-07T12:00,26.5,28.1,22.0,0.1,6.0,8.5,4.26,12,3
Điện Biên,2025-04-07T15:00,27.7,28.1,22.0,0.7,6.0,8.5,4.26,12,80
Điện Biên,2025-04-07T18:00,26.4,28.1,22.0,0.0,6.0,8.5,4.26,12,3
Điện Biên,2025-04-07T21:00,23.8,28.1,22.0,0.0,6.0,8.5,4.26,12,3
Điện Biên,2025-04-08T00:00,22.2,31.6,21.1,0.0,11.5,8.35,10.05,12,45
Điện Biên,2025-04-08T03:00,21.1,31.6,21.1,0.0,11.5,8.35,10.05,12,45
Điện Biên,2025-04-08T06:00,21.1,31.6,21.1,0.0,11.5,8.35,10.05,12,45
Điện Biên,2025-04-08T09:00,25.9,31.6,21.1,0.0,11.5,8.35,10.05,12,3
Điện Biên,2025-04-08T12:00,29.7,31.6,21.1,0.0,11.5,8.35,10.05,12,3
Điện Biên,2025-04-08T15:00,31.6,31.6,21.1,0.0,11.5,8.35,10.05,12,3
Điện Biên,2025-04-08T18:00,29.8,31.6,21.1,0.0,11.5,8.35,10.05,12,3
Điện Biên,2025-04-08T21:00,24.7,31.6,21.1,0.0,11.5,8.35,10.05,12,3
Điện Biên,2025-04-09T00:00,22.4,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T03:00,21.0,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T06:00,20.5,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T09:00,27.4,33.0,20.2,0.0,18.4,8.65,10.16,12,2
Điện Biên,2025-04-09T12:00,32.5,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T15:00,33.0,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T18:00,30.0,33.0,20.2,0.0,18.4,8.65,10.16,12,3
Điện Biên,2025-04-09T21:00,25.9,33.0,20.2,0.0,18.4,8.65,10.16,12,2
Điện Biên,2025-04-10T00:00,21.9,33.7,20.3,0.0,18.5,8.7,10.75,12,1
Điện Biên,2025-04-10T03:00,21.8,33.7,20.3,0.0,18.5,8.7,10.75,12,2
Điện Biên,2025-04-10T06:00,20.3,33.7,20.3,0.0,18.5,8.7,10.75,12,1
Điện Biên,2025-04-10T09:00,27.3,33.7,20.3,0.0,18.5,8.7,10.75,12,1
Điện Biên,2025-04-10T12:00,32.1,33.7,20.3,0.0,18.5,8.7,10.75,12,2
Điện Biên,2025-04-10T15:00,33.7,33.7,20.3,0.0,18.5,8.7,10.75,12,1
Điện Biên,2025-04-10T18:00,31.0,33.7,20.3,0.0,18.5,8.7,10.75,12,1
Điện Biên,2025-04-10T21:00,26.2,33.7,20.3,0.0,18.5,8.7,10.75,12,0
Điện Biên,2025-04-11T00:00,22.5,32.9,22.5,0.0,18.1,8.35,10.0,12,2
Điện Biên,2025-04-11T03:00,24.6,32.9,22.5,0.0,18.1,8.35,10.0,12,3
Điện Biên,2025-04-11T06:00,23.7,32.9,22.5,0.0,18.1,8.35,10.0,12,3
Điện Biên,2025-04-11T09:00,29.0,32.9,22.5,0.0,18.1,8.35,10.0,12,3
Điện Biên,2025-04-11T12:00,31.8,32.9,22.5,0.0,18.1,8.35,10.0,12,3
Điện Biên,2025-04-11T15:00,32.8,32.9,22.5,0.1,18.1,8.35,10.0,12,2
Điện Biên,2025-04-11T18:00,30.3,32.9,22.5,0.0,18.1,8.35,10.0,12,1
Điện Biên,2025-04-11T21:00,26.2,32.9,22.5,0.0,18.1,8.35,10.0,12,1
Điện Biên,2025-04-12T00:00,25.0,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T03:00,25.2,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T06:00,24.0,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T09:00,28.8,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T12:00,30.6,30.6,24.0,0.2,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T15:00,30.1,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T18:00,28.7,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-12T21:00,25.9,30.6,24.0,0.0,8.2,7.35,4.62,12,3
Điện Biên,2025-04-13T00:00,25.1,25.1,19.5,0.7,10.9,0.8,0.0,12,80
Điện Biên,2025-04-13T03:00,22.7,25.1,19.5,1.4,10.9,0.8,0.0,12,80
Điện Biên,2025-04-13T06:00,21.1,25.1,19.5,0.5,10.9,0.8,0.0,12,61
Điện Biên,2025-04-13T09:00,20.5,25.1,19.5,0.1,10.9,0.8,0.0,12,61
Điện Biên,2025-04-13T12:00,20.6,25.1,19.5,0.1,10.9,0.8,0.0,12,61
Điện Biên,2025-04-13T15:00,22.3,25.1,19.5,0.0,10.9,0.8,0.0,12,3
Điện Biên,2025-04-13T18:00,21.2,25.1,19.5,0.0,10.9,0.8,0.0,12,3
Điện Biên,2025-04-13T21:00,20.1,25.1,19.5,0.0,10.9,0.8,0.0,12,3
Điện Biên,2025-04-14T00:00,19.3,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T03:00,18.8,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T06:00,18.8,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T09:00,21.2,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T12:00,24.8,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T15:00,25.7,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T18:00,24.4,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-14T21:00,21.6,25.7,18.7,0.0,4.8,5.85,1.66,12,3
Điện Biên,2025-04-15T00:00,20.1,30.2,17.8,0.0,5.1,8.3,10.0,12,3
Điện Biên,2025-04-15T03:00,18.6,30.2,17.8,0.0,5.1,8.3,10.0,12,45
Điện Biên,2025-04-15T06:00,17.8,30.2,17.8,0.0,5.1,8.3,10.0,12,45
Điện Biên,2025-04-15T09:00,23.8,30.2,17.8,0.0,5.1,8.3,10.0,12,2
Điện Biên,2025-04-15T12:00,28.0,30.2,17.8,0.0,5.1,8.3,10.0,12,3
Điện Biên,2025-04-15T15:00,30.2,30.2,17.8,0.0,5.1,8.3,10.0,12,3
Điện Biên,2025-04-15T18:00,28.5,30.2,17.8,0.0,5.1,8.3,10.0,12,3
Điện Biên,2025-04-15T21:00,25.4,30.2,17.8,0.0,5.1,8.3,10.0,12,3
Điện Biên,2025-04-16T00:00,22.0,31.6,20.0,0.0,17.1,8.05,10.59,12,3
Điện Biên,2025-04-16T03:00,20.7,31.6,20.0,0.0,17.1,8.05,10.59,12,45
Điện Biên,2025-04-16T06:00,20.0,31.6,20.0,0.0,17.1,8.05,10.59,12,45
Điện Biên,2025-04-16T09:00,26.9,31.6,20.0,0.0,17.1,8.05,10.59,12,3
