Province,Time,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code
Bến Tre,2025-04-07T11:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T12:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T13:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T14:00,33.1,25.7,0.0,17.3,8.75,10.67,12,1
Bến Tre,2025-04-07T15:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T16:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T17:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T18:00,33.1,25.7,0.0,17.3,8.75,10.67,12,2
Bến Tre,2025-04-07T19:00,33.1,25.7,0.0,17.3,8.75,10.67,12,2
Bến Tre,2025-04-07T20:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T21:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T22:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-07T23:00,33.1,25.7,0.0,17.3,8.75,10.67,12,3
Bến Tre,2025-04-08T00:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T01:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T02:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T03:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T04:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T05:00,32.5,26.4,0.0,16.2,8.5,10.86,12,2
Bến Tre,2025-04-08T06:00,32.5,26.4,0.0,16.2,8.5,10.86,12,2
Bến Tre,2025-04-08T07:00,32.5,26.4,0.0,16.2,8.5,10.86,12,2
Bến Tre,2025-04-08T08:00,32.5,26.4,0.0,16.2,8.5,10.86,12,2
Bến Tre,2025-04-08T09:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T10:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T11:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T12:00,32.5,26.4,0.1,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T13:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T14:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T15:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T16:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T17:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T18:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T19:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T20:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T21:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T22:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-08T23:00,32.5,26.4,0.0,16.2,8.5,10.86,12,3
Bến Tre,2025-04-09T00:00,33.1,25.9,0.0,16.1,9.05,10.87,12,3
Bến Tre,2025-04-09T01:00,33.1,25.9,0.0,16.1,9.05,10.87,12,3
Bến Tre,2025-04-09T02:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T03:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T04:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T05:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T06:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T07:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T08:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T09:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T10:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T11:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T12:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T13:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T14:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T15:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T16:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T17:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T18:00,33.1,25.9,0.0,16.1,9.05,10.87,12,1
Bến Tre,2025-04-09T19:00,33.1,25.9,0.0,16.1,9.05,10.87,12,0
Bến Tre,2025-04-09T20:00,33.1,25.9,0.0,16.1,9.05,10.87,12,0
Bến Tre,2025-04-09T21:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T22:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-09T23:00,33.1,25.9,0.0,16.1,9.05,10.87,12,2
Bến Tre,2025-04-10T00:00,32.5,25.7,0.0,8.7,7.7,10.88,12,1
Bến Tre,2025-04-10T01:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T02:00,32.5,25.7,0.0,8.7,7.7,10.88,12,1
Bến Tre,2025-04-10T03:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T04:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T05:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T06:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T07:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T08:00,32.5,25.7,0.5,8.7,7.7,10.88,12,80
Bến Tre,2025-04-10T09:00,32.5,25.7,0.8,8.7,7.7,10.88,12,95
Bến Tre,2025-04-10T10:00,32.5,25.7,0.1,8.7,7.7,10.88,12,3
Bến Tre,2025-04-10T11:00,32.5,25.7,0.2,8.7,7.7,10.88,12,3
Bến Tre,2025-04-10T12:00,32.5,25.7,0.2,8.7,7.7,10.88,12,3
Bến Tre,2025-04-10T13:00,32.5,25.7,0.2,8.7,7.7,10.88,12,80
Bến Tre,2025-04-10T14:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T15:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T16:00,32.5,25.7,0.0,8.7,7.7,10.88,12,3
Bến Tre,2025-04-10T17:00,32.5,25.7,0.1,8.7,7.7,10.88,12,1
Bến Tre,2025-04-10T18:00,32.5,25.7,0.0,8.7,7.7,10.88,12,1
Bến Tre,2025-04-10T19:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T20:00,32.5,25.7,0.0,8.7,7.7,10.88,12,1
Bến Tre,2025-04-10T21:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T22:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-10T23:00,32.5,25.7,0.0,8.7,7.7,10.88,12,2
Bến Tre,2025-04-11T00:00,34.5,26.3,0.1,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T01:00,34.5,26.3,0.1,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T02:00,34.5,26.3,0.1,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T03:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T04:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T05:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T06:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T07:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T08:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T09:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T10:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T11:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T12:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T13:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T14:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T15:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T16:00,34.5,26.3,0.0,13.4,6.55,10.24,12,2
Bến Tre,2025-04-11T17:00,34.5,26.3,0.0,13.4,6.55,10.24,12,3
Bến Tre,2025-04-11T18:00,34.5,26.3,0.0,13.4,6.55,10.24,12,1
Bến Tre,2025-04-11T19:00,34.5,26.3,0.0,13.4,6.55,10.24,12,0
Bến Tre,2025-04-11T20:00,34.5,26.3,0.0,13.4,6.55,10.24,12,0
Bến Tre,2025-04-11T21:00,34.5,26.3,0.0,13.4,6.55,10.24,12,0
Bến Tre,2025-04-11T22:00,34.5,26.3,0.0,13.4,6.55,10.24,12,0
Bến Tre,2025-04-11T23:00,34.5,26.3,0.0,13.4,6.55,10.24,12,0
Bến Tre,2025-04-12T00:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T01:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T02:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T03:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T04:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T05:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T06:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T07:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T08:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T09:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T10:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T11:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T12:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T13:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T14:00,34.5,25.5,0.0,9.2,9.4,10.9,12,3
Bến Tre,2025-04-12T15:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T16:00,34.5,25.5,0.0,9.2,9.4,10.9,12,2
Bến Tre,2025-04-12T17:00,34.5,25.5,0.1,9.2,9.4,10.9,12,3
Bến Tre,2025-04-12T18:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T19:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T20:00,34.5,25.5,0.0,9.2,9.4,10.9,12,1
Bến Tre,2025-04-12T21:00,34.5,25.5,0.0,9.2,9.4,10.9,12,0
Bến Tre,2025-04-12T22:00,34.5,25.5,0.0,9.2,9.4,10.9,12,0
Bến Tre,2025-04-12T23:00,34.5,25.5,0.0,9.2,9.4,10.9,12,0
Bến Tre,2025-04-13T00:00,34.6,26.0,0.0,14.3,9.4,10.91,12,0
Bến Tre,2025-04-13T01:00,34.6,26.0,0.0,14.3,9.4,10.91,12,0
Bến Tre,2025-04-13T02:00,34.6,26.0,0.0,14.3,9.4,10.91,12,0
Bến Tre,2025-04-13T03:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T04:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T05:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T06:00,34.6,26.0,0.0,14.3,9.4,10.91,12,2
Bến Tre,2025-04-13T07:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T08:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T09:00,34.6,26.0,0.0,14.3,9.4,10.91,12,2
Bến Tre,2025-04-13T10:00,34.6,26.0,0.1,14.3,9.4,10.91,12,2
Bến Tre,2025-04-13T11:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T12:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T13:00,34.6,26.0,0.1,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T14:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T15:00,34.6,26.0,0.0,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T16:00,34.6,26.0,0.1,14.3,9.4,10.91,12,3
Bến Tre,2025-04-13T17:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T18:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T19:00,34.6,26.0,0.0,14.3,9.4,10.91,12,0
Bến Tre,2025-04-13T20:00,34.6,26.0,0.0,14.3,9.4,10.91,12,0
Bến Tre,2025-04-13T21:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T22:00,34.6,26.0,0.0,14.3,9.4,10.91,12,1
Bến Tre,2025-04-13T23:00,34.6,26.0,0.0,14.3,9.4,10.91,12,2
Bến Tre,2025-04-14T00:00,33.6,26.0,0.3,13.8,9.25,10.92,12,80
Bến Tre,2025-04-14T01:00,33.6,26.0,0.2,13.8,9.25,10.92,12,2
Bến Tre,2025-04-14T02:00,33.6,26.0,1.1,13.8,9.25,10.92,12,95
Bến Tre,2025-04-14T03:00,33.6,26.0,1.5,13.8,9.25,10.92,12,95
Bến Tre,2025-04-14T04:00,33.6,26.0,0.4,13.8,9.25,10.92,12,80
Bến Tre,2025-04-14T05:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T06:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T07:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T08:00,33.6,26.0,0.1,13.8,9.25,10.92,12,2
Bến Tre,2025-04-14T09:00,33.6,26.0,0.0,13.8,9.25,10.92,12,2
Bến Tre,2025-04-14T10:00,33.6,26.0,0.0,13.8,9.25,10.92,12,2
Bến Tre,2025-04-14T11:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T12:00,33.6,26.0,0.0,13.8,9.25,10.92,12,2
Bến Tre,2025-04-14T13:00,33.6,26.0,0.1,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T14:00,33.6,26.0,0.1,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T15:00,33.6,26.0,0.1,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T16:00,33.6,26.0,0.1,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T17:00,33.6,26.0,0.1,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T18:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T19:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T20:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T21:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T22:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-14T23:00,33.6,26.0,0.0,13.8,9.25,10.92,12,3
Bến Tre,2025-04-15T00:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T01:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T02:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T03:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T04:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T05:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T06:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T07:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T08:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T09:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T10:00,32.9,26.7,0.1,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T11:00,32.9,26.7,0.1,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T12:00,32.9,26.7,0.1,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T13:00,32.9,26.7,0.1,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T14:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T15:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T16:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T17:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T18:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T19:00,32.9,26.7,0.0,15.2,9.05,10.0,12,3
Bến Tre,2025-04-15T20:00,32.9,26.7,0.0,15.2,9.05,10.0,12,2
Bến Tre,2025-04-15T21:00,32.9,26.7,0.0,15.2,9.05,10.0,12,2
Bến Tre,2025-04-15T22:00,32.9,26.7,0.0,15.2,9.05,10.0,12,2
Bến Tre,2025-04-15T23:00,32.9,26.7,0.0,15.2,9.05,10.0,12,2
Bến Tre,2025-04-16T00:00,33.1,26.2,0.0,13.3,9.2,10.8,12,1
Bến Tre,2025-04-16T01:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T02:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T03:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T04:00,33.1,26.2,0.0,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T05:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T06:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T07:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T08:00,33.1,26.2,0.2,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T09:00,33.1,26.2,0.1,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T10:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T11:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T12:00,33.1,26.2,0.0,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T13:00,33.1,26.2,0.1,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T14:00,33.1,26.2,0.1,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T15:00,33.1,26.2,0.1,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T16:00,33.1,26.2,0.3,13.3,9.2,10.8,12,80
Bến Tre,2025-04-16T17:00,33.1,26.2,0.1,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T18:00,33.1,26.2,0.0,13.3,9.2,10.8,12,3
Bến Tre,2025-04-16T19:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T20:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T21:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T22:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bến Tre,2025-04-16T23:00,33.1,26.2,0.0,13.3,9.2,10.8,12,2
Bình Dương,2025-04-01T00:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T01:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T02:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T03:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T04:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T05:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T06:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T07:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T08:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T09:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T10:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T11:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T12:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T13:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T14:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T15:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T16:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T17:00,33.1,25.7,0.2,5.3,9.25,7.54,12,80
Bình Dương,2025-04-01T18:00,33.1,25.7,2.7,5.3,9.25,7.54,12,95
Bình Dương,2025-04-01T19:00,33.1,25.7,1.4,5.3,9.25,7.54,12,95
Bình Dương,2025-04-01T20:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T21:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-01T22:00,33.1,25.7,0.5,5.3,9.25,7.54,12,80
Bình Dương,2025-04-01T23:00,33.1,25.7,0.0,5.3,9.25,7.54,12,3
Bình Dương,2025-04-02T00:00,33.0,25.5,0.0,6.4,5.95,10.79,12,3
Bình Dương,2025-04-02T01:00,33.0,25.5,1.1,6.4,5.95,10.79,12,80
Bình Dương,2025-04-02T02:00,33.0,25.5,0.1,6.4,5.95,10.79,12,45
Bình Dương,2025-04-02T03:00,33.0,25.5,0.0,6.4,5.95,10.79,12,45
Bình Dương,2025-04-02T04:00,33.0,25.5,0.0,6.4,5.95,10.79,12,45
Bình Dương,2025-04-02T05:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T06:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T07:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T08:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T09:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T10:00,33.0,25.5,0.0,6.4,5.95,10.79,12,3
Bình Dương,2025-04-02T11:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T12:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T13:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T14:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T15:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T16:00,33.0,25.5,0.0,6.4,5.95,10.79,12,3
Bình Dương,2025-04-02T17:00,33.0,25.5,0.3,6.4,5.95,10.79,12,80
Bình Dương,2025-04-02T18:00,33.0,25.5,0.8,6.4,5.95,10.79,12,95
Bình Dương,2025-04-02T19:00,33.0,25.5,1.8,6.4,5.95,10.79,12,95
Bình Dương,2025-04-02T20:00,33.0,25.5,0.3,6.4,5.95,10.79,12,80
Bình Dương,2025-04-02T21:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T22:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-02T23:00,33.0,25.5,0.0,6.4,5.95,10.79,12,2
Bình Dương,2025-04-03T00:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T01:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T02:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T03:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T04:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T05:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T06:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T07:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T08:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T09:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T10:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T11:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T12:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T13:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T14:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T15:00,34.0,25.5,0.0,12.6,9.3,10.83,12,2
Bình Dương,2025-04-03T16:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T17:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T18:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T19:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T20:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T21:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T22:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-03T23:00,34.0,25.5,0.0,12.6,9.3,10.83,12,1
Bình Dương,2025-04-04T00:00,34.1,24.2,0.0,14.3,9.3,10.84,12,1
