time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source
2025-03-17 18:00:00,23.0,20.2,84.0,,,290.0,7.2,,1014.8,,,Meteostat
2025-03-17 19:00:00,,,,,,,,,,,,Meteostat
2025-03-17 20:00:00,,,,,,,,,,,,Meteostat
2025-03-17 21:00:00,23.0,19.8,82.0,,,320.0,3.6,,1014.0,,,Meteostat
2025-03-17 22:00:00,,,,,,,,,,,,Meteostat
2025-03-17 23:00:00,,,,,,,,,,,,Meteostat
2025-03-18 00:00:00,23.5,20.1,81.0,,,320.0,10.8,,1016.5,,,Meteostat
2025-03-18 01:00:00,,,,,,,,,,,,Meteostat
2025-03-18 02:00:00,,,,,,,,,,,,Meteostat
2025-03-18 03:00:00,23.5,20.1,81.0,,,320.0,14.4,,1018.0,,,Meteostat
2025-03-18 04:00:00,,,,,,,,,,,,Meteostat
2025-03-18 05:00:00,,,,,,,,,,,,Meteostat
2025-03-18 06:00:00,25.5,20.1,72.0,,,360.0,10.8,,1015.9,,,Meteostat
2025-03-18 07:00:00,,,,,,,,,,,,Meteostat
2025-03-18 08:00:00,,,,,,,,,,,,Meteostat
2025-03-18 09:00:00,23.1,20.1,83.0,,,320.0,10.8,,1014.2,,,Meteostat
2025-03-18 10:00:00,,,,,,,,,,,,Meteostat
2025-03-18 11:00:00,,,,,,,,,,,,Meteostat
2025-03-18 12:00:00,23.0,19.0,78.0,,,340.0,10.8,,1015.9,,,Meteostat
2025-03-18 13:00:00,,,,,,,,,,,,Meteostat
2025-03-18 14:00:00,,,,,,,,,,,,Meteostat
2025-03-18 15:00:00,22.2,17.8,76.0,,,340.0,10.8,,1018.3,,,Meteostat
2025-03-18 16:00:00,,,,,,,,,,,,Meteostat
2025-03-18 17:00:00,,,,,,,,,,,,Meteostat
2025-03-18 18:00:00,21.7,16.9,74.0,,,320.0,14.4,,1018.0,,,Meteostat
2025-03-18 19:00:00,,,,,,,,,,,,Meteostat
2025-03-18 20:00:00,,,,,,,,,,,,Meteostat
2025-03-18 21:00:00,21.2,16.2,73.0,,,320.0,10.8,,1017.8,,,Meteostat
2025-03-18 22:00:00,,,,,,,,,,,,Meteostat
2025-03-18 23:00:00,,,,,,,,,,,,Meteostat
2025-03-19 00:00:00,21.7,16.6,73.0,,,340.0,10.8,,1019.4,,,Meteostat
2025-03-19 01:00:00,,,,,,,,,,,,Meteostat
2025-03-19 02:00:00,,,,,,,,,,,,Meteostat
2025-03-19 03:00:00,23.0,17.9,73.0,,,340.0,10.8,,1021.2,,,Meteostat
2025-03-19 04:00:00,,,,,,,,,,,,Meteostat
2025-03-19 05:00:00,,,,,,,,,,,,Meteostat
2025-03-19 06:00:00,24.7,17.7,65.0,,,340.0,10.8,,1018.5,,,Meteostat
2025-03-19 07:00:00,,,,,,,,,,,,Meteostat
2025-03-19 08:00:00,,,,,,,,,,,,Meteostat
2025-03-19 09:00:00,23.6,16.6,65.0,,,340.0,10.8,,1017.5,,,Meteostat
2025-03-19 10:00:00,,,,,,,,,,,,Meteostat
2025-03-19 11:00:00,,,,,,,,,,,,Meteostat
2025-03-19 12:00:00,20.7,17.5,82.0,,,320.0,10.8,,1019.1,,,Meteostat
2025-03-19 13:00:00,,,,,,,,,,,,Meteostat
2025-03-19 14:00:00,,,,,,,,,,,,Meteostat
2025-03-19 15:00:00,20.7,16.1,75.0,,,340.0,7.2,,1020.5,,,Meteostat
2025-03-19 16:00:00,,,,,,,,,,,,Meteostat
2025-03-19 17:00:00,,,,,,,,,,,,Meteostat
2025-03-19 18:00:00,20.6,15.4,72.0,,,320.0,7.2,,1019.3,,,Meteostat
2025-03-19 19:00:00,,,,,,,,,,,,Meteostat
2025-03-19 20:00:00,,,,,,,,,,,,Meteostat
2025-03-19 21:00:00,20.5,15.9,75.0,,,290.0,3.6,,1019.2,,,Meteostat
2025-03-19 22:00:00,,,,,,,,,,,,Meteostat
2025-03-19 23:00:00,,,,,,,,,,,,Meteostat
2025-03-20 00:00:00,21.2,16.6,75.0,,,320.0,7.2,,1020.7,,,Meteostat
2025-03-20 01:00:00,,,,,,,,,,,,Meteostat
2025-03-20 02:00:00,,,,,,,,,,,,Meteostat
2025-03-20 03:00:00,22.1,17.2,74.0,,,320.0,10.8,,1021.5,,,Meteostat
2025-03-20 04:00:00,,,,,,,,,,,,Meteostat
2025-03-20 05:00:00,,,,,,,,,,,,Meteostat
2025-03-20 06:00:00,22.5,17.4,73.0,,,320.0,10.8,,1019.3,,,Meteostat
2025-03-20 07:00:00,,,,,,,,,,,,Meteostat
2025-03-20 08:00:00,,,,,,,,,,,,Meteostat
2025-03-20 09:00:00,22.7,16.5,68.0,,,320.0,7.2,,1017.9,,,Meteostat
2025-03-20 10:00:00,,,,,,,,,,,,Meteostat
2025-03-20 11:00:00,,,,,,,,,,,,Meteostat
2025-03-20 12:00:00,22.0,15.8,68.0,,,340.0,10.8,,1018.6,,,Meteostat
2025-03-20 13:00:00,,,,,,,,,,,,Meteostat
2025-03-20 14:00:00,,,,,,,,,,,,Meteostat
2025-03-20 15:00:00,21.5,15.8,70.0,,,320.0,7.2,,1020.3,,,Meteostat
2025-03-20 16:00:00,,,,,,,,,,,,Meteostat
2025-03-20 17:00:00,,,,,,,,,,,,Meteostat
2025-03-20 18:00:00,21.2,16.0,72.0,,,290.0,10.8,,1018.9,,,Meteostat
2025-03-20 19:00:00,,,,,,,,,,,,Meteostat
2025-03-20 20:00:00,,,,,,,,,,,,Meteostat
2025-03-20 21:00:00,21.1,16.3,74.0,,,270.0,10.8,,1018.2,,,Meteostat
2025-03-20 22:00:00,,,,,,,,,,,,Meteostat
2025-03-20 23:00:00,,,,,,,,,,,,Meteostat
2025-03-21 00:00:00,22.2,16.7,71.0,,,290.0,10.8,,1020.0,,,Meteostat
2025-03-21 01:00:00,,,,,,,,,,,,Meteostat
2025-03-21 02:00:00,,,,,,,,,,,,Meteostat
2025-03-21 03:00:00,24.0,17.0,65.0,,,340.0,10.8,,1021.3,,,Meteostat
2025-03-21 04:00:00,,,,,,,,,,,,Meteostat
2025-03-21 05:00:00,,,,,,,,,,,,Meteostat
2025-03-21 06:00:00,24.0,17.0,65.0,,,340.0,10.8,,1019.2,,,Meteostat
2025-03-21 07:00:00,,,,,,,,,,,,Meteostat
2025-03-21 08:00:00,,,,,,,,,,,,Meteostat
2025-03-21 09:00:00,25.0,14.5,52.0,,,360.0,7.2,,1016.7,,,Meteostat
2025-03-21 10:00:00,,,,,,,,,,,,Meteostat
2025-03-21 11:00:00,,,,,,,,,,,,Meteostat
2025-03-21 12:00:00,22.2,14.1,60.0,,,340.0,10.8,,1018.5,,,Meteostat
2025-03-21 13:00:00,,,,,,,,,,,,Meteostat
2025-03-21 14:00:00,21.7,16.2,71.0,,,339.0,26.3,,1019.8,,,Meteostat
2025-03-21 15:00:00,22.0,14.4,62.0,0.0,,290.0,7.2,,1019.7,,3.0,Meteostat
2025-03-21 16:00:00,20.8,16.2,75.0,0.0,,315.0,23.4,,1019.3,,3.0,Meteostat
2025-03-21 17:00:00,20.7,15.9,74.0,0.0,,307.0,22.3,,1018.6,,3.0,Meteostat
2025-03-21 18:00:00,21.2,14.6,66.0,0.0,,290.0,14.4,,1017.8,,3.0,Meteostat
2025-03-21 19:00:00,20.1,15.9,77.0,0.0,,305.0,24.5,,1017.4,,3.0,Meteostat
2025-03-21 20:00:00,20.6,16.0,75.0,0.0,,308.0,23.8,,1016.9,,3.0,Meteostat
2025-03-21 21:00:00,21.5,14.4,64.0,0.0,,290.0,14.4,,1016.7,,3.0,Meteostat
2025-03-21 22:00:00,20.6,16.0,75.0,0.0,,305.0,20.2,,1017.1,,3.0,Meteostat
2025-03-21 23:00:00,20.9,16.1,74.0,0.0,,317.0,21.2,,1017.8,,3.0,Meteostat
2025-03-22 00:00:00,22.0,15.8,68.0,0.0,,290.0,10.8,,1019.0,,3.0,Meteostat
2025-03-22 01:00:00,22.6,17.5,73.0,0.0,,338.0,23.8,,1019.1,,3.0,Meteostat
2025-03-22 02:00:00,23.0,17.9,73.0,0.0,,339.0,24.8,,1019.1,,3.0,Meteostat
2025-03-22 03:00:00,26.0,18.2,62.0,0.0,,320.0,7.2,,1019.4,,3.0,Meteostat
2025-03-22 04:00:00,24.6,19.4,73.0,0.0,,8.0,30.2,,1018.0,,3.0,Meteostat
2025-03-22 05:00:00,26.3,19.4,66.0,0.0,,26.0,29.2,,1017.2,,3.0,Meteostat
2025-03-22 06:00:00,26.7,18.8,62.0,0.0,,360.0,10.8,,1016.7,,3.0,Meteostat
2025-03-22 07:00:00,25.6,19.7,70.0,0.0,,25.0,29.5,,1015.1,,3.0,Meteostat
2025-03-22 08:00:00,25.7,19.8,70.0,0.0,,25.0,29.5,,1014.6,,3.0,Meteostat
2025-03-22 09:00:00,26.2,17.3,58.0,0.0,,20.0,10.8,,1014.6,,3.0,Meteostat
2025-03-22 10:00:00,24.3,19.6,75.0,0.0,,16.0,28.8,,1015.2,,3.0,Meteostat
2025-03-22 11:00:00,23.3,19.7,80.0,0.0,,12.0,27.7,,1015.9,,3.0,Meteostat
2025-03-22 12:00:00,24.0,18.9,73.0,0.0,,340.0,10.8,,1016.8,,3.0,Meteostat
2025-03-22 13:00:00,22.7,19.3,81.0,0.0,,355.0,22.3,,1017.2,,3.0,Meteostat
2025-03-22 14:00:00,22.4,19.2,82.0,0.0,,341.0,22.0,,1017.6,,3.0,Meteostat
2025-03-22 15:00:00,23.3,18.4,74.0,0.0,,340.0,10.8,,1018.2,,3.0,Meteostat
2025-03-22 16:00:00,21.6,19.2,86.0,0.0,,326.0,21.2,,1018.1,,3.0,Meteostat
2025-03-22 17:00:00,21.7,19.4,87.0,0.2,,312.0,19.4,,1017.7,,7.0,Meteostat
2025-03-22 18:00:00,22.7,18.5,77.0,0.0,,290.0,7.2,,1016.3,,3.0,Meteostat
2025-03-22 19:00:00,20.6,19.6,94.0,0.0,,276.0,16.6,,1016.2,,3.0,Meteostat
2025-03-22 20:00:00,20.4,19.4,94.0,0.0,,282.0,17.3,,1015.7,,3.0,Meteostat
2025-03-22 21:00:00,22.0,18.4,80.0,0.0,,290.0,10.8,,1015.7,,3.0,Meteostat
2025-03-22 22:00:00,20.7,19.5,93.0,0.0,,288.0,18.7,,1015.9,,3.0,Meteostat
2025-03-22 23:00:00,20.9,19.6,92.0,0.0,,286.0,17.3,,1016.4,,3.0,Meteostat
2025-03-23 00:00:00,22.4,17.8,75.0,0.0,,290.0,7.2,,1017.0,,3.0,Meteostat
2025-03-23 01:00:00,23.8,19.7,78.0,0.0,,358.0,21.2,,1017.1,,2.0,Meteostat
2025-03-23 02:00:00,25.4,19.3,69.0,0.1,,17.0,24.5,,1017.9,,17.0,Meteostat
2025-03-23 03:00:00,25.4,18.8,67.0,0.0,,320.0,7.2,,1017.7,,3.0,Meteostat
2025-03-23 04:00:00,25.9,19.1,66.0,0.1,,28.0,25.9,,1017.0,,17.0,Meteostat
2025-03-23 05:00:00,25.6,19.7,70.0,0.1,,32.0,25.9,,1016.2,,17.0,Meteostat
2025-03-23 06:00:00,25.3,19.0,68.0,0.0,,360.0,7.2,,1014.9,,3.0,Meteostat
2025-03-23 07:00:00,25.6,19.3,68.0,0.0,,26.0,22.7,,1014.2,,3.0,Meteostat
2025-03-23 08:00:00,25.8,19.2,67.0,0.0,,34.0,21.6,,1013.7,,3.0,Meteostat
2025-03-23 09:00:00,24.9,19.5,72.0,0.0,,360.0,7.2,,1013.0,,3.0,Meteostat
2025-03-23 10:00:00,24.5,19.6,74.0,0.0,,31.0,19.4,,1013.7,,3.0,Meteostat
2025-03-23 11:00:00,23.4,19.8,80.0,0.0,,20.0,16.9,,1013.9,,3.0,Meteostat
2025-03-23 12:00:00,23.7,20.0,80.0,0.0,,20.0,3.6,,1014.5,,2.0,Meteostat
2025-03-23 13:00:00,21.9,20.0,89.0,0.0,,348.0,16.6,,1015.3,,1.0,Meteostat
2025-03-23 14:00:00,21.5,20.0,91.0,0.0,,309.0,16.2,,1015.6,,1.0,Meteostat
2025-03-23 15:00:00,22.6,19.4,82.0,0.0,,320.0,7.2,,1015.8,,1.0,Meteostat
2025-03-23 16:00:00,20.6,19.8,95.0,0.0,,261.0,11.9,,1015.3,,1.0,Meteostat
2025-03-23 17:00:00,20.3,19.8,97.0,0.0,,258.0,11.2,,1015.5,,3.0,Meteostat
2025-03-23 18:00:00,22.2,18.8,81.0,0.0,,290.0,7.2,,1013.9,,3.0,Meteostat
2025-03-23 19:00:00,19.8,19.5,98.0,0.0,,264.0,12.2,,1013.9,,3.0,Meteostat
2025-03-23 20:00:00,19.4,19.1,98.0,0.0,,268.0,12.6,,1013.3,,2.0,Meteostat
2025-03-23 21:00:00,21.5,18.7,84.0,0.0,,340.0,3.6,,1012.7,,2.0,Meteostat
2025-03-23 22:00:00,18.8,18.8,100.0,0.0,,268.0,12.2,,1013.1,,2.0,Meteostat
2025-03-23 23:00:00,18.5,18.5,100.0,0.0,,262.0,11.2,,1013.6,,2.0,Meteostat
2025-03-24 00:00:00,21.2,20.0,93.0,0.0,,360.0,3.6,,1014.8,,5.0,Meteostat
2025-03-24 01:00:00,23.0,19.2,79.0,0.0,,287.0,12.2,,1014.7,,1.0,Meteostat
2025-03-24 02:00:00,25.2,18.6,67.0,0.0,,6.0,14.8,,1015.0,,1.0,Meteostat
2025-03-24 03:00:00,25.2,18.6,67.0,0.0,,20.0,7.2,,1015.0,,3.0,Meteostat
2025-03-24 04:00:00,27.3,18.0,57.0,0.0,,29.0,20.9,,1014.4,,2.0,Meteostat
2025-03-24 05:00:00,27.6,17.5,54.0,0.0,,31.0,22.7,,1013.4,,2.0,Meteostat
2025-03-24 06:00:00,26.3,17.4,58.0,0.0,,360.0,7.2,,1012.7,,1.0,Meteostat
2025-03-24 07:00:00,27.0,17.2,55.0,0.0,,46.0,23.0,,1011.7,,1.0,Meteostat
2025-03-24 08:00:00,26.1,17.7,60.0,0.0,,42.0,23.0,,1011.2,,3.0,Meteostat
2025-03-24 09:00:00,25.3,16.7,59.0,0.0,,20.0,10.8,,1010.2,,3.0,Meteostat
2025-03-24 10:00:00,24.4,18.1,68.0,0.0,,38.0,19.1,,1011.2,,1.0,Meteostat
2025-03-24 11:00:00,23.0,18.3,75.0,0.0,,34.0,15.1,,1011.4,,1.0,Meteostat
2025-03-24 12:00:00,23.3,19.0,77.0,0.0,,320.0,3.6,,1011.2,,1.0,Meteostat
2025-03-24 13:00:00,21.7,18.3,81.0,0.0,,326.0,13.0,,1012.9,,1.0,Meteostat
2025-03-24 14:00:00,20.8,18.2,85.0,0.0,,290.0,11.9,,1013.4,,1.0,Meteostat
2025-03-24 15:00:00,22.2,18.6,80.0,0.0,,0.0,0.0,,1012.8,,1.0,Meteostat
2025-03-24 16:00:00,19.7,18.2,91.0,0.0,,266.0,11.2,,1013.2,,1.0,Meteostat
2025-03-24 17:00:00,19.4,18.1,92.0,0.0,,270.0,14.4,,1012.6,,2.0,Meteostat
2025-03-24 18:00:00,21.7,18.1,80.0,0.0,,290.0,7.2,,1010.7,,2.0,Meteostat
2025-03-24 19:00:00,19.0,18.0,94.0,0.0,,268.0,14.4,,1011.0,,1.0,Meteostat
2025-03-24 20:00:00,18.5,17.7,95.0,0.0,,269.0,13.3,,1010.5,,1.0,Meteostat
2025-03-24 21:00:00,21.1,17.7,81.0,0.0,,20.0,3.6,,1008.8,,1.0,Meteostat
2025-03-24 22:00:00,17.5,17.2,98.0,0.0,,274.0,11.5,,1010.6,,1.0,Meteostat
2025-03-24 23:00:00,17.7,17.5,99.0,0.0,,271.0,11.2,,1010.6,,2.0,Meteostat
2025-03-25 00:00:00,20.2,19.0,93.0,0.0,,20.0,7.2,,1010.2,,3.0,Meteostat
2025-03-25 01:00:00,23.3,18.6,75.0,0.0,,285.0,8.3,,1011.4,,3.0,Meteostat
2025-03-25 02:00:00,25.4,19.1,68.0,0.0,,139.0,4.0,,1011.4,,3.0,Meteostat
2025-03-25 03:00:00,25.2,19.1,69.0,0.0,,110.0,3.6,,1010.7,,1.0,Meteostat
2025-03-25 04:00:00,27.5,19.0,60.0,0.0,,105.0,7.9,,1010.4,,1.0,Meteostat
2025-03-25 05:00:00,28.1,19.1,58.0,0.0,,111.0,11.2,,1009.4,,2.0,Meteostat
2025-03-25 06:00:00,27.3,20.6,67.0,0.0,,140.0,10.8,,1008.9,,1.0,Meteostat
2025-03-25 07:00:00,27.6,18.6,58.0,0.0,,115.0,16.2,,1007.6,,3.0,Meteostat
2025-03-25 08:00:00,27.0,18.3,59.0,0.0,,118.0,16.2,,1006.9,,3.0,Meteostat
2025-03-25 09:00:00,27.0,20.8,69.0,0.0,,140.0,7.2,,1005.4,,3.0,Meteostat
2025-03-25 10:00:00,25.4,18.6,66.0,0.0,,121.0,14.0,,1006.6,,1.0,Meteostat
2025-03-25 11:00:00,23.9,19.0,74.0,0.0,,130.0,11.2,,1007.2,,1.0,Meteostat
2025-03-25 12:00:00,24.3,21.2,83.0,0.0,,180.0,7.2,,1007.0,,1.0,Meteostat
2025-03-25 13:00:00,21.7,19.4,87.0,0.0,,178.0,10.1,,1008.9,,1.0,Meteostat
2025-03-25 14:00:00,20.7,19.7,94.0,0.0,,220.0,6.8,,1009.8,,1.0,Meteostat
2025-03-25 15:00:00,23.8,20.5,82.0,0.0,,0.0,0.0,,1008.2,,1.0,Meteostat
2025-03-25 16:00:00,19.4,18.9,97.0,0.0,,242.0,9.0,,1010.1,,1.0,Meteostat
2025-03-25 17:00:00,19.2,18.5,96.0,0.0,,248.0,9.0,,1009.8,,2.0,Meteostat
2025-03-25 18:00:00,23.0,20.3,85.0,0.0,,0.0,0.0,,1007.1,,3.0,Meteostat
2025-03-25 19:00:00,18.6,18.3,98.0,0.0,,276.0,8.3,,1008.1,,2.0,Meteostat
2025-03-25 20:00:00,18.4,18.1,98.0,0.0,,272.0,8.6,,1007.6,,2.0,Meteostat
2025-03-25 21:00:00,21.9,20.5,92.0,0.0,,0.0,0.0,,1006.4,,3.0,Meteostat
2025-03-25 22:00:00,17.9,17.7,99.0,0.0,,274.0,10.8,,1008.0,,3.0,Meteostat
2025-03-25 23:00:00,18.0,17.7,98.0,0.0,,273.0,10.1,,1008.6,,3.0,Meteostat
2025-03-26 00:00:00,21.8,20.8,94.0,0.0,,20.0,3.6,,1008.6,,3.0,Meteostat
2025-03-26 01:00:00,24.7,19.1,71.0,0.0,,192.0,6.8,,1009.5,,3.0,Meteostat
2025-03-26 02:00:00,26.9,19.8,65.0,0.0,,147.0,12.6,,1009.6,,2.0,Meteostat
2025-03-26 03:00:00,27.2,22.4,75.0,0.0,,140.0,14.4,,1008.5,,1.0,Meteostat
2025-03-26 04:00:00,29.3,19.9,57.0,0.0,,141.0,20.9,,1008.4,,2.0,Meteostat
2025-03-26 05:00:00,29.7,20.8,59.0,0.0,,139.0,23.4,,1007.6,,2.0,Meteostat
2025-03-26 06:00:00,28.3,23.7,76.0,0.0,,140.0,14.4,,1005.0,,1.0,Meteostat
2025-03-26 07:00:00,29.5,22.0,64.0,0.0,,130.0,22.7,,1005.1,,2.0,Meteostat
2025-03-26 08:00:00,28.5,21.5,66.0,0.0,,129.0,24.1,,1004.7,,3.0,Meteostat
2025-03-26 09:00:00,27.3,24.0,82.0,0.0,,140.0,14.4,,1003.5,,3.0,Meteostat
2025-03-26 10:00:00,26.5,21.5,74.0,0.0,,140.0,21.6,,1004.7,,3.0,Meteostat
2025-03-26 11:00:00,25.1,22.0,83.0,0.0,,142.0,19.8,,1005.4,,3.0,Meteostat
2025-03-26 12:00:00,25.6,23.3,87.0,0.0,,160.0,14.4,,1004.2,,3.0,Meteostat
2025-03-26 13:00:00,24.2,22.5,90.0,0.0,,156.0,14.0,,1006.8,,3.0,Meteostat
2025-03-26 14:00:00,23.7,22.5,93.0,0.0,,149.0,14.0,,1007.3,,3.0,Meteostat
2025-03-26 15:00:00,25.1,23.2,89.0,0.0,,160.0,10.8,,1005.9,,3.0,Meteostat
2025-03-26 16:00:00,22.6,22.1,97.0,0.0,,183.0,16.9,,1007.6,,3.0,Meteostat
2025-03-26 17:00:00,22.1,21.6,97.0,0.0,,183.0,18.0,,1007.4,,3.0,Meteostat
2025-03-26 18:00:00,24.3,23.4,95.0,0.0,,160.0,3.6,,1005.0,,3.0,Meteostat
2025-03-26 19:00:00,21.2,21.0,99.0,0.0,,204.0,14.8,,1006.5,,3.0,Meteostat
2025-03-26 20:00:00,20.8,20.8,100.0,0.0,,204.0,16.6,,1006.1,,3.0,Meteostat
2025-03-26 21:00:00,23.6,22.2,92.0,0.0,,0.0,0.0,,1004.4,,5.0,Meteostat
2025-03-26 22:00:00,20.5,20.3,99.0,0.0,,267.0,9.0,,1006.4,,5.0,Meteostat
2025-03-26 23:00:00,20.3,20.1,99.0,0.0,,264.0,8.3,,1007.1,,5.0,Meteostat
2025-03-27 00:00:00,23.5,22.1,92.0,0.0,,0.0,0.0,,1007.3,,5.0,Meteostat
2025-03-27 01:00:00,26.0,21.4,76.0,0.0,,141.0,7.9,,1008.2,,5.0,Meteostat
2025-03-27 02:00:00,28.7,22.0,67.0,0.0,,134.0,13.3,,1008.4,,3.0,Meteostat
2025-03-27 03:00:00,27.0,22.8,78.0,0.0,,140.0,7.2,,1007.1,,3.0,Meteostat
2025-03-27 04:00:00,31.1,22.4,60.0,0.0,,138.0,23.0,,1007.2,,3.0,Meteostat
2025-03-27 05:00:00,31.7,21.6,55.0,0.0,,136.0,25.6,,1005.9,,3.0,Meteostat
2025-03-27 06:00:00,28.4,23.1,73.0,0.0,,160.0,14.4,,1003.6,,3.0,Meteostat
2025-03-27 07:00:00,31.3,20.9,54.0,0.0,,134.0,27.4,,1003.7,,3.0,Meteostat
2025-03-27 08:00:00,30.0,21.4,60.0,0.0,,136.0,29.2,,1003.0,,3.0,Meteostat
2025-03-27 09:00:00,27.4,22.6,75.0,0.0,,140.0,21.6,,1001.4,,3.0,Meteostat
2025-03-27 10:00:00,27.3,22.5,75.0,0.0,,145.0,28.1,,1003.1,,3.0,Meteostat
2025-03-27 11:00:00,26.0,22.9,83.0,0.0,,147.0,25.6,,1003.8,,1.0,Meteostat
2025-03-27 12:00:00,25.8,23.3,86.0,0.0,,140.0,18.0,,1002.4,,1.0,Meteostat
2025-03-27 13:00:00,25.7,23.2,86.0,0.0,,146.0,25.6,,1005.6,,1.0,Meteostat
2025-03-27 14:00:00,25.3,23.4,89.0,0.0,,153.0,22.3,,1006.6,,1.0,Meteostat
2025-03-27 15:00:00,25.0,23.8,93.0,0.0,,180.0,7.2,,1004.6,,1.0,Meteostat
2025-03-27 16:00:00,24.7,23.5,93.0,0.0,,148.0,17.6,,1006.9,,1.0,Meteostat
2025-03-27 17:00:00,24.1,22.7,92.0,0.0,,153.0,16.9,,1006.6,,1.0,Meteostat
2025-03-27 18:00:00,24.2,23.3,95.0,0.0,,140.0,3.6,,1003.7,,1.0,Meteostat
2025-03-27 19:00:00,23.3,22.6,96.0,0.0,,140.0,17.6,,1005.7,,2.0,Meteostat
2025-03-27 20:00:00,23.1,22.6,97.0,0.0,,155.0,18.0,,1005.4,,2.0,Meteostat
2025-03-27 21:00:00,23.0,22.5,97.0,0.0,,191.0,17.3,,1005.9,,1.0,Meteostat
2025-03-27 22:00:00,22.7,22.4,98.0,0.0,,253.0,13.7,,1006.6,,1.0,Meteostat
2025-03-27 23:00:00,22.7,22.5,99.0,0.0,,205.0,10.4,,1007.3,,1.0,Meteostat
2025-03-28 00:00:00,24.9,22.8,88.0,0.0,,154.0,13.3,,1008.1,,2.0,Meteostat
2025-03-28 01:00:00,27.3,22.7,76.0,0.0,,143.0,16.2,,1008.8,,3.0,Meteostat
2025-03-28 02:00:00,29.4,22.9,68.0,0.0,,136.0,19.8,,1009.1,,1.0,Meteostat
2025-03-28 03:00:00,30.7,23.1,64.0,0.0,,132.0,23.4,,1009.3,,1.0,Meteostat
2025-03-28 04:00:00,31.3,23.4,63.0,0.0,,130.0,25.2,,1008.9,,1.0,Meteostat
2025-03-28 05:00:00,31.4,23.0,61.0,0.0,,132.0,26.3,,1007.7,,1.0,Meteostat
2025-03-28 06:00:00,29.2,23.9,73.0,0.0,,140.0,14.4,,1005.7,,1.0,Meteostat
2025-03-28 07:00:00,31.3,22.1,58.0,0.0,,132.0,26.3,,1005.5,,1.0,Meteostat
2025-03-28 08:00:00,30.8,20.7,55.0,0.0,,133.0,25.9,,1004.8,,1.0,Meteostat
2025-03-28 09:00:00,28.0,23.6,77.0,0.0,,140.0,18.0,,1003.7,,1.0,Meteostat
2025-03-28 10:00:00,27.9,22.2,71.0,0.0,,143.0,23.0,,1005.3,,1.0,Meteostat
2025-03-28 11:00:00,26.4,22.9,81.0,0.0,,137.0,19.4,,1006.2,,1.0,Meteostat
2025-03-28 12:00:00,26.5,23.8,85.0,0.0,,160.0,18.0,,1005.8,,1.0,Meteostat
2025-03-28 13:00:00,25.2,22.9,87.0,0.0,,138.0,11.2,,1008.3,,1.0,Meteostat
2025-03-28 14:00:00,24.7,22.9,90.0,0.0,,128.0,9.7,,1009.3,,1.0,Meteostat
2025-03-28 15:00:00,26.2,24.1,88.0,0.0,,140.0,10.8,,1008.0,,1.0,Meteostat
2025-03-28 16:00:00,24.0,23.1,95.0,0.0,,151.0,10.1,,1010.1,,1.0,Meteostat
2025-03-28 17:00:00,23.7,23.2,97.0,0.0,,154.0,10.8,,1009.8,,1.0,Meteostat
2025-03-28 18:00:00,26.0,24.6,92.0,0.0,,160.0,10.8,,1007.7,,1.0,Meteostat
2025-03-28 19:00:00,23.5,23.2,98.0,0.0,,159.0,12.2,,1009.2,,3.0,Meteostat
2025-03-28 20:00:00,23.6,23.3,98.0,0.0,,172.0,12.2,,1008.7,,3.0,Meteostat
2025-03-28 21:00:00,25.7,24.8,95.0,0.0,,140.0,3.6,,1007.2,,3.0,Meteostat
2025-03-28 22:00:00,24.0,23.0,94.0,0.0,,270.0,9.0,,1009.1,,3.0,Meteostat
2025-03-28 23:00:00,25.1,24.4,96.0,0.0,,315.0,3.6,,1009.8,,3.0,Meteostat
2025-03-29 00:00:00,26.2,24.8,92.0,0.0,,0.0,0.0,,1009.5,,3.0,Meteostat
2025-03-29 01:00:00,27.4,23.6,80.0,0.0,,144.0,5.8,,1011.4,,2.0,Meteostat
2025-03-29 02:00:00,28.8,23.2,72.0,0.0,,122.0,9.0,,1012.0,,2.0,Meteostat
2025-03-29 03:00:00,29.8,25.1,76.0,0.0,,140.0,7.2,,1011.8,,2.0,Meteostat
2025-03-29 04:00:00,30.2,22.9,65.0,0.0,,106.0,13.3,,1011.7,,2.0,Meteostat
2025-03-29 05:00:00,30.2,22.6,64.0,0.0,,102.0,15.8,,1010.8,,2.0,Meteostat
2025-03-29 06:00:00,29.4,25.6,80.0,0.0,,110.0,10.8,,1009.2,,2.0,Meteostat
2025-03-29 07:00:00,29.2,23.4,71.0,0.0,,92.0,17.6,,1008.9,,3.0,Meteostat
2025-03-29 08:00:00,29.0,23.4,72.0,0.0,,92.0,15.8,,1008.1,,2.0,Meteostat
2025-03-29 09:00:00,30.0,25.7,78.0,0.0,,160.0,7.2,,1007.1,,3.0,Meteostat
2025-03-29 10:00:00,27.6,23.2,77.0,0.0,,81.0,14.8,,1008.6,,3.0,Meteostat
2025-03-29 11:00:00,26.3,23.4,84.0,0.0,,71.0,12.6,,1009.8,,3.0,Meteostat
2025-03-29 12:00:00,27.4,23.6,80.0,0.2,,70.0,3.6,,1009.6,,7.0,Meteostat
2025-03-29 13:00:00,25.6,24.0,91.0,0.0,,54.0,11.2,,1011.8,,3.0,Meteostat
