Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code
Hải Phòng,2025-05-11T06:00,23.5,31.6,22.3,0.0,14.3,8.2,11.33,12,2
Hải Phòng,2025-05-11T09:00,27.3,31.6,22.3,0.0,14.3,8.2,11.33,12,3
Hải Phòng,2025-05-11T12:00,31.1,31.6,22.3,0.0,14.3,8.2,11.33,12,3
Hải Phòng,2025-05-11T15:00,30.5,31.6,22.3,0.0,14.3,8.2,11.33,12,1
Hải Phòng,2025-05-11T18:00,27.7,31.6,22.3,0.0,14.3,8.2,11.33,12,1
Hải Phòng,2025-05-11T21:00,22.5,31.6,22.3,0.0,14.3,8.2,11.33,12,3
Hải Phòng,2025-05-12T00:00,22.0,30.7,21.4,0.0,14.7,7.65,11.33,12,3
Hải Phòng,2025-05-12T03:00,21.4,30.7,21.4,0.0,14.7,7.65,11.33,12,3
Hải Phòng,2025-05-12T06:00,23.0,30.7,21.4,0.0,14.7,7.65,11.33,12,3
Hải Phòng,2025-05-12T09:00,28.0,30.7,21.4,0.0,14.7,7.65,11.33,12,2
Hải Phòng,2025-05-12T12:00,30.7,30.7,21.4,0.0,14.7,7.65,11.33,12,3
Hải Phòng,2025-05-12T15:00,29.7,30.7,21.4,0.0,14.7,7.65,11.33,12,3
Hải Phòng,2025-05-12T18:00,25.5,30.7,21.4,0.0,14.7,7.65,11.33,12,2
Hải Phòng,2025-05-12T21:00,23.7,30.7,21.4,0.0,14.7,7.65,11.33,12,1
Hải Phòng,2025-05-13T00:00,23.3,32.1,22.4,0.0,17.9,8.5,11.34,12,0
Hải Phòng,2025-05-13T03:00,22.4,32.1,22.4,0.0,17.9,8.5,11.34,12,0
Hải Phòng,2025-05-13T06:00,23.8,32.1,22.4,0.0,17.9,8.5,11.34,12,1
Hải Phòng,2025-05-13T09:00,28.6,32.1,22.4,0.0,17.9,8.5,11.34,12,2
Hải Phòng,2025-05-13T12:00,32.0,32.1,22.4,0.0,17.9,8.5,11.34,12,2
Hải Phòng,2025-05-13T15:00,30.4,32.1,22.4,0.0,17.9,8.5,11.34,12,3
Hải Phòng,2025-05-13T18:00,26.7,32.1,22.4,0.0,17.9,8.5,11.34,12,2
Hải Phòng,2025-05-13T21:00,25.3,32.1,22.4,0.0,17.9,8.5,11.34,12,1
Hải Phòng,2025-05-14T00:00,25.0,32.4,24.2,0.0,17.1,7.0,11.35,12,1
Hải Phòng,2025-05-14T03:00,24.2,32.4,24.2,0.0,17.1,7.0,11.35,12,2
Hải Phòng,2025-05-14T06:00,25.6,32.4,24.2,0.0,17.1,7.0,11.35,12,2
Hải Phòng,2025-05-14T09:00,30.2,32.4,24.2,0.0,17.1,7.0,11.35,12,3
Hải Phòng,2025-05-14T12:00,32.4,32.4,24.2,0.0,17.1,7.0,11.35,12,3
Hải Phòng,2025-05-14T15:00,31.5,32.4,24.2,0.0,17.1,7.0,11.35,12,3
Hải Phòng,2025-05-14T18:00,28.0,32.4,24.2,0.0,17.1,7.0,11.35,12,3
Hải Phòng,2025-05-14T21:00,26.2,32.4,24.2,0.0,17.1,7.0,11.35,12,3
Hải Phòng,2025-05-15T00:00,25.8,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T03:00,25.1,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T06:00,26.3,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T09:00,30.6,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T12:00,32.4,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T15:00,31.3,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T18:00,28.0,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-15T21:00,26.5,32.4,25.1,0.0,18.4,6.7,11.35,12,3
Hải Phòng,2025-05-16T00:00,26.1,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T03:00,25.4,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T06:00,26.5,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T09:00,31.1,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T12:00,33.4,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T15:00,32.2,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T18:00,28.5,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-16T21:00,27.0,33.4,25.4,0.0,19.4,7.55,11.29,12,3
Hải Phòng,2025-05-17T00:00,27.1,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T03:00,26.4,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T06:00,27.2,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T09:00,31.4,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T12:00,33.9,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T15:00,32.3,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T18:00,29.0,33.9,26.3,0.0,20.1,8.1,10.7,12,3
Hải Phòng,2025-05-17T21:00,27.6,33.9,26.3,0.3,20.1,8.1,10.7,12,51
Hải Phòng,2025-05-18T00:00,26.7,35.1,26.4,0.5,19.5,8.05,9.63,12,53
Hải Phòng,2025-05-18T03:00,26.7,35.1,26.4,0.1,19.5,8.05,9.63,12,51
Hải Phòng,2025-05-18T06:00,27.7,35.1,26.4,0.0,19.5,8.05,9.63,12,3
Hải Phòng,2025-05-18T09:00,30.7,35.1,26.4,0.0,19.5,8.05,9.63,12,3
Hải Phòng,2025-05-18T12:00,34.7,35.1,26.4,0.0,19.5,8.05,9.63,12,3
Hải Phòng,2025-05-18T15:00,32.0,35.1,26.4,0.0,19.5,8.05,9.63,12,3
Hải Phòng,2025-05-18T18:00,28.1,35.1,26.4,0.1,19.5,8.05,9.63,12,51
Hải Phòng,2025-05-18T21:00,27.5,35.1,26.4,0.2,19.5,8.05,9.63,12,51
Hải Phòng,2025-05-19T00:00,28.0,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T03:00,27.6,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T06:00,28.2,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T09:00,30.9,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T12:00,34.8,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T15:00,32.9,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hải Phòng,2025-05-19T18:00,28.8,35.4,27.5,0.2,20.3,7.45,11.16,12,51
Hải Phòng,2025-05-19T21:00,28.6,35.4,27.5,0.0,20.3,7.45,11.16,12,3
Hậu Giang,2025-05-04T00:00,25.6,32.6,24.9,0.0,9.6,7.6,9.63,12,3
Hậu Giang,2025-05-04T03:00,24.9,32.6,24.9,0.0,9.6,7.6,9.63,12,3
Hậu Giang,2025-05-04T06:00,25.0,32.6,24.9,0.0,9.6,7.6,9.63,12,2
Hậu Giang,2025-05-04T09:00,29.2,32.6,24.9,0.0,9.6,7.6,9.63,12,3
Hậu Giang,2025-05-04T12:00,31.9,32.6,24.9,0.0,9.6,7.6,9.63,12,2
Hậu Giang,2025-05-04T15:00,31.6,32.6,24.9,0.1,9.6,7.6,9.63,12,3
Hậu Giang,2025-05-04T18:00,29.7,32.6,24.9,0.1,9.6,7.6,9.63,12,3
Hậu Giang,2025-05-04T21:00,27.0,32.6,24.9,0.1,9.6,7.6,9.63,12,2
Hậu Giang,2025-05-05T00:00,26.2,33.0,25.5,0.0,13.6,7.4,10.78,12,3
Hậu Giang,2025-05-05T03:00,25.8,33.0,25.5,0.0,13.6,7.4,10.78,12,45
Hậu Giang,2025-05-05T06:00,25.5,33.0,25.5,0.0,13.6,7.4,10.78,12,45
Hậu Giang,2025-05-05T09:00,29.5,33.0,25.5,0.0,13.6,7.4,10.78,12,3
Hậu Giang,2025-05-05T12:00,32.0,33.0,25.5,0.1,13.6,7.4,10.78,12,2
Hậu Giang,2025-05-05T15:00,31.6,33.0,25.5,0.6,13.6,7.4,10.78,12,80
Hậu Giang,2025-05-05T18:00,29.6,33.0,25.5,0.0,13.6,7.4,10.78,12,2
Hậu Giang,2025-05-05T21:00,27.0,33.0,25.5,0.0,13.6,7.4,10.78,12,0
Hậu Giang,2025-05-06T00:00,26.0,33.7,25.6,0.0,11.8,9.1,10.91,12,1
Hậu Giang,2025-05-06T03:00,25.7,33.7,25.6,0.0,11.8,9.1,10.91,12,3
Hậu Giang,2025-05-06T06:00,25.6,33.7,25.6,0.0,11.8,9.1,10.91,12,2
Hậu Giang,2025-05-06T09:00,29.9,33.7,25.6,0.0,11.8,9.1,10.91,12,2
Hậu Giang,2025-05-06T12:00,33.2,33.7,25.6,0.0,11.8,9.1,10.91,12,2
Hậu Giang,2025-05-06T15:00,30.6,33.7,25.6,1.8,11.8,9.1,10.91,12,95
Hậu Giang,2025-05-06T18:00,29.3,33.7,25.6,0.0,11.8,9.1,10.91,12,1
Hậu Giang,2025-05-06T21:00,27.4,33.7,25.6,0.0,11.8,9.1,10.91,12,2
Hậu Giang,2025-05-07T00:00,26.6,34.2,25.4,0.0,11.2,7.5,11.0,12,2
Hậu Giang,2025-05-07T03:00,26.0,34.2,25.4,0.0,11.2,7.5,11.0,12,1
Hậu Giang,2025-05-07T06:00,25.4,34.2,25.4,0.0,11.2,7.5,11.0,12,1
Hậu Giang,2025-05-07T09:00,30.2,34.2,25.4,0.0,11.2,7.5,11.0,12,1
Hậu Giang,2025-05-07T12:00,34.1,34.2,25.4,0.0,11.2,7.5,11.0,12,2
Hậu Giang,2025-05-07T15:00,33.2,34.2,25.4,0.0,11.2,7.5,11.0,12,3
Hậu Giang,2025-05-07T18:00,29.4,34.2,25.4,0.0,11.2,7.5,11.0,12,3
Hậu Giang,2025-05-07T21:00,27.4,34.2,25.4,0.0,11.2,7.5,11.0,12,1
Hậu Giang,2025-05-08T00:00,26.5,34.4,25.7,0.0,11.1,7.85,11.01,12,0
Hậu Giang,2025-05-08T03:00,25.7,34.4,25.7,0.0,11.1,7.85,11.01,12,1
Hậu Giang,2025-05-08T06:00,26.1,34.4,25.7,0.0,11.1,7.85,11.01,12,1
Hậu Giang,2025-05-08T09:00,30.2,34.4,25.7,0.0,11.1,7.85,11.01,12,2
Hậu Giang,2025-05-08T12:00,33.9,34.4,25.7,0.1,11.1,7.85,11.01,12,2
Hậu Giang,2025-05-08T15:00,33.9,34.4,25.7,0.1,11.1,7.85,11.01,12,3
Hậu Giang,2025-05-08T18:00,30.7,34.4,25.7,0.0,11.1,7.85,11.01,12,2
Hậu Giang,2025-05-08T21:00,28.3,34.4,25.7,0.0,11.1,7.85,11.01,12,2
Hậu Giang,2025-05-09T00:00,27.1,34.8,26.2,0.0,10.9,8.55,11.01,12,0
Hậu Giang,2025-05-09T03:00,26.3,34.8,26.2,0.0,10.9,8.55,11.01,12,1
Hậu Giang,2025-05-09T06:00,26.6,34.8,26.2,0.0,10.9,8.55,11.01,12,1
Hậu Giang,2025-05-09T09:00,30.4,34.8,26.2,0.0,10.9,8.55,11.01,12,3
Hậu Giang,2025-05-09T12:00,33.6,34.8,26.2,0.0,10.9,8.55,11.01,12,3
Hậu Giang,2025-05-09T15:00,34.0,34.8,26.2,0.0,10.9,8.55,11.01,12,3
Hậu Giang,2025-05-09T18:00,30.1,34.8,26.2,0.0,10.9,8.55,11.01,12,2
Hậu Giang,2025-05-09T21:00,27.9,34.8,26.2,0.0,10.9,8.55,11.01,12,1
Hậu Giang,2025-05-10T00:00,27.1,34.2,26.2,0.0,9.3,6.8,11.01,12,0
Hậu Giang,2025-05-10T03:00,26.3,34.2,26.2,0.0,9.3,6.8,11.01,12,1
Hậu Giang,2025-05-10T06:00,26.6,34.2,26.2,0.0,9.3,6.8,11.01,12,1
Hậu Giang,2025-05-10T09:00,30.5,34.2,26.2,0.0,9.3,6.8,11.01,12,2
Hậu Giang,2025-05-10T12:00,34.0,34.2,26.2,0.0,9.3,6.8,11.01,12,2
Hậu Giang,2025-05-10T15:00,31.9,34.2,26.2,0.4,9.3,6.8,11.01,12,95
Hậu Giang,2025-05-10T18:00,28.9,34.2,26.2,0.3,9.3,6.8,11.01,12,3
Hậu Giang,2025-05-10T21:00,27.2,34.2,26.2,0.0,9.3,6.8,11.01,12,3
Hậu Giang,2025-05-11T00:00,26.5,34.1,26.0,0.0,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T03:00,26.0,34.1,26.0,0.0,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T06:00,26.5,34.1,26.0,0.0,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T09:00,30.0,34.1,26.0,0.0,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T12:00,33.8,34.1,26.0,0.1,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T15:00,30.7,34.1,26.0,1.5,13.0,6.9,10.78,12,96
Hậu Giang,2025-05-11T18:00,27.6,34.1,26.0,0.6,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-11T21:00,26.7,34.1,26.0,0.0,13.0,6.9,10.78,12,3
Hậu Giang,2025-05-12T00:00,26.4,32.5,24.7,0.0,28.1,8.3,10.96,12,3
Hậu Giang,2025-05-12T03:00,25.7,32.5,24.7,0.1,28.1,8.3,10.96,12,51
Hậu Giang,2025-05-12T06:00,25.7,32.5,24.7,0.6,28.1,8.3,10.96,12,53
Hậu Giang,2025-05-12T09:00,30.1,32.5,24.7,0.0,28.1,8.3,10.96,12,3
Hậu Giang,2025-05-12T12:00,32.5,32.5,24.7,0.1,28.1,8.3,10.96,12,51
Hậu Giang,2025-05-12T15:00,27.0,32.5,24.7,0.4,28.1,8.3,10.96,12,51
Hậu Giang,2025-05-12T18:00,25.1,32.5,24.7,0.0,28.1,8.3,10.96,12,3
Hậu Giang,2025-05-12T21:00,25.7,32.5,24.7,0.0,28.1,8.3,10.96,12,3
Hậu Giang,2025-05-13T00:00,25.6,30.3,25.5,0.0,18.4,4.5,8.14,12,3
Hậu Giang,2025-05-13T03:00,25.5,30.3,25.5,0.0,18.4,4.5,8.14,12,3
Hậu Giang,2025-05-13T06:00,25.9,30.3,25.5,0.0,18.4,4.5,8.14,12,3
Hậu Giang,2025-05-13T09:00,29.4,30.3,25.5,0.3,18.4,4.5,8.14,12,51
Hậu Giang,2025-05-13T12:00,28.2,30.3,25.5,0.7,18.4,4.5,8.14,12,53
Hậu Giang,2025-05-13T15:00,26.2,30.3,25.5,0.5,18.4,4.5,8.14,12,53
Hậu Giang,2025-05-13T18:00,25.6,30.3,25.5,0.1,18.4,4.5,8.14,12,51
Hậu Giang,2025-05-13T21:00,25.5,30.3,25.5,0.0,18.4,4.5,8.14,12,3
Hậu Giang,2025-05-14T00:00,25.5,30.5,25.2,0.0,11.7,5.35,11.0,12,3
Hậu Giang,2025-05-14T03:00,25.2,30.5,25.2,0.0,11.7,5.35,11.0,12,3
Hậu Giang,2025-05-14T06:00,25.8,30.5,25.2,0.0,11.7,5.35,11.0,12,3
Hậu Giang,2025-05-14T09:00,28.5,30.5,25.2,0.0,11.7,5.35,11.0,12,3
Hậu Giang,2025-05-14T12:00,30.4,30.5,25.2,0.0,11.7,5.35,11.0,12,3
Hậu Giang,2025-05-14T15:00,29.5,30.5,25.2,0.5,11.7,5.35,11.0,12,53
Hậu Giang,2025-05-14T18:00,27.9,30.5,25.2,0.2,11.7,5.35,11.0,12,51
Hậu Giang,2025-05-14T21:00,27.2,30.5,25.2,0.1,11.7,5.35,11.0,12,51
Hậu Giang,2025-05-15T00:00,26.8,33.5,26.2,0.0,15.8,8.05,11.02,12,3
Hậu Giang,2025-05-15T03:00,26.2,33.5,26.2,0.0,15.8,8.05,11.02,12,3
Hậu Giang,2025-05-15T06:00,26.9,33.5,26.2,0.0,15.8,8.05,11.02,12,3
Hậu Giang,2025-05-15T09:00,30.4,33.5,26.2,0.0,15.8,8.05,11.02,12,3
Hậu Giang,2025-05-15T12:00,33.4,33.5,26.2,0.1,15.8,8.05,11.02,12,51
Hậu Giang,2025-05-15T15:00,31.5,33.5,26.2,0.3,15.8,8.05,11.02,12,51
Hậu Giang,2025-05-15T18:00,29.1,33.5,26.2,0.1,15.8,8.05,11.02,12,51
Hậu Giang,2025-05-15T21:00,27.8,33.5,26.2,0.0,15.8,8.05,11.02,12,3
Hậu Giang,2025-05-16T00:00,27.1,35.1,26.4,0.0,16.9,8.35,10.39,12,3
Hậu Giang,2025-05-16T03:00,26.4,35.1,26.4,0.0,16.9,8.35,10.39,12,3
Hậu Giang,2025-05-16T06:00,27.3,35.1,26.4,0.0,16.9,8.35,10.39,12,1
Hậu Giang,2025-05-16T09:00,30.9,35.1,26.4,0.0,16.9,8.35,10.39,12,2
Hậu Giang,2025-05-16T12:00,34.6,35.1,26.4,0.0,16.9,8.35,10.39,12,3
Hậu Giang,2025-05-16T15:00,33.7,35.1,26.4,0.0,16.9,8.35,10.39,12,3
Hậu Giang,2025-05-16T18:00,30.1,35.1,26.4,0.1,16.9,8.35,10.39,12,51
Hậu Giang,2025-05-16T21:00,28.4,35.1,26.4,0.0,16.9,8.35,10.39,12,3
Hậu Giang,2025-05-17T00:00,27.5,35.1,27.1,0.1,17.8,8.6,11.0,12,51
Hậu Giang,2025-05-17T03:00,27.1,35.1,27.1,0.3,17.8,8.6,11.0,12,51
Hậu Giang,2025-05-17T06:00,27.7,35.1,27.1,0.0,17.8,8.6,11.0,12,3
Hậu Giang,2025-05-17T09:00,31.5,35.1,27.1,0.0,17.8,8.6,11.0,12,3
Hậu Giang,2025-05-17T12:00,34.9,35.1,27.1,0.0,17.8,8.6,11.0,12,3
Hậu Giang,2025-05-17T15:00,33.4,35.1,27.1,0.0,17.8,8.6,11.0,12,3
Hậu Giang,2025-05-17T18:00,29.6,35.1,27.1,1.1,17.8,8.6,11.0,12,55
Hậu Giang,2025-05-17T21:00,28.4,35.1,27.1,0.3,17.8,8.6,11.0,12,51
Hậu Giang,2025-05-18T00:00,27.7,34.1,26.7,0.1,21.1,7.85,11.01,12,51
Hậu Giang,2025-05-18T03:00,26.8,34.1,26.7,0.2,21.1,7.85,11.01,12,51
Hậu Giang,2025-05-18T06:00,27.0,34.1,26.7,0.1,21.1,7.85,11.01,12,51
Hậu Giang,2025-05-18T09:00,30.3,34.1,26.7,0.1,21.1,7.85,11.01,12,51
Hậu Giang,2025-05-18T12:00,33.7,34.1,26.7,0.0,21.1,7.85,11.01,12,3
Hậu Giang,2025-05-18T15:00,33.2,34.1,26.7,0.0,21.1,7.85,11.01,12,3
Hậu Giang,2025-05-18T18:00,29.9,34.1,26.7,0.0,21.1,7.85,11.01,12,1
Hậu Giang,2025-05-18T21:00,28.0,34.1,26.7,0.0,21.1,7.85,11.01,12,1
Hậu Giang,2025-05-19T00:00,27.7,35.3,26.9,0.0,24.6,8.4,11.02,12,3
Hậu Giang,2025-05-19T03:00,27.1,35.3,26.9,0.0,24.6,8.4,11.02,12,3
Hậu Giang,2025-05-19T06:00,27.3,35.3,26.9,0.0,24.6,8.4,11.02,12,3
Hậu Giang,2025-05-19T09:00,30.9,35.3,26.9,0.0,24.6,8.4,11.02,12,2
Hậu Giang,2025-05-19T12:00,34.8,35.3,26.9,0.0,24.6,8.4,11.02,12,3
Hậu Giang,2025-05-19T15:00,34.5,35.3,26.9,0.0,24.6,8.4,11.02,12,2
Hậu Giang,2025-05-19T18:00,30.7,35.3,26.9,0.0,24.6,8.4,11.02,12,1
Hậu Giang,2025-05-19T21:00,28.4,35.3,26.9,0.0,24.6,8.4,11.02,12,0
Hòa Bình,2025-05-04T00:00,26.8,33.8,25.8,0.0,10.4,8.7,9.71,12,0
Hòa Bình,2025-05-04T03:00,25.9,33.8,25.8,0.0,10.4,8.7,9.71,12,45
Hòa Bình,2025-05-04T06:00,25.8,33.8,25.8,0.0,10.4,8.7,9.71,12,45
Hòa Bình,2025-05-04T09:00,29.0,33.8,25.8,0.0,10.4,8.7,9.71,12,2
Hòa Bình,2025-05-04T12:00,33.7,33.8,25.8,0.1,10.4,8.7,9.71,12,3
Hòa Bình,2025-05-04T15:00,32.3,33.8,25.8,2.5,10.4,8.7,9.71,12,81
Hòa Bình,2025-05-04T18:00,31.5,33.8,25.8,0.0,10.4,8.7,9.71,12,3
Hòa Bình,2025-05-04T21:00,28.9,33.8,25.8,0.0,10.4,8.7,9.71,12,2
Hòa Bình,2025-05-05T00:00,27.9,34.7,25.5,0.0,11.2,8.75,11.0,12,1
Hòa Bình,2025-05-05T03:00,26.7,34.7,25.5,0.0,11.2,8.75,11.0,12,1
Hòa Bình,2025-05-05T06:00,25.5,34.7,25.5,0.0,11.2,8.75,11.0,12,45
Hòa Bình,2025-05-05T09:00,29.9,34.7,25.5,0.0,11.2,8.75,11.0,12,3
Hòa Bình,2025-05-05T12:00,34.1,34.7,25.5,0.0,11.2,8.75,11.0,12,2
Hòa Bình,2025-05-05T15:00,34.0,34.7,25.5,1.4,11.2,8.75,11.0,12,80
Hòa Bình,2025-05-05T18:00,32.6,34.7,25.5,0.0,11.2,8.75,11.0,12,0
Hòa Bình,2025-05-05T21:00,29.2,34.7,25.5,0.0,11.2,8.75,11.0,12,3
Hòa Bình,2025-05-06T00:00,27.7,35.4,26.2,0.0,10.5,8.85,10.0,12,3
Hòa Bình,2025-05-06T03:00,26.4,35.4,26.2,0.0,10.5,8.85,10.0,12,45
Hòa Bình,2025-05-06T06:00,26.5,35.4,26.2,0.0,10.5,8.85,10.0,12,3
Hòa Bình,2025-05-06T09:00,29.9,35.4,26.2,0.0,10.5,8.85,10.0,12,3
Hòa Bình,2025-05-06T12:00,33.7,35.4,26.2,0.0,10.5,8.85,10.0,12,1
Hòa Bình,2025-05-06T15:00,34.9,35.4,26.2,0.0,10.5,8.85,10.0,12,3
Hòa Bình,2025-05-06T18:00,32.3,35.4,26.2,0.0,10.5,8.85,10.0,12,3
Hòa Bình,2025-05-06T21:00,29.4,35.4,26.2,0.0,10.5,8.85,10.0,12,0
Hòa Bình,2025-05-07T00:00,28.3,35.0,26.9,0.0,12.2,7.8,10.11,12,1
Hòa Bình,2025-05-07T03:00,27.2,35.0,26.9,0.0,12.2,7.8,10.11,12,2
Hòa Bình,2025-05-07T06:00,26.9,35.0,26.9,0.0,12.2,7.8,10.11,12,3
Hòa Bình,2025-05-07T09:00,30.0,35.0,26.9,0.0,12.2,7.8,10.11,12,3
Hòa Bình,2025-05-07T12:00,33.4,35.0,26.9,0.1,12.2,7.8,10.11,12,1
Hòa Bình,2025-05-07T15:00,34.3,35.0,26.9,0.2,12.2,7.8,10.11,12,3
Hòa Bình,2025-05-07T18:00,31.6,35.0,26.9,0.0,12.2,7.8,10.11,12,3
Hòa Bình,2025-05-07T21:00,29.4,35.0,26.9,0.0,12.2,7.8,10.11,12,2
Hòa Bình,2025-05-08T00:00,28.4,37.8,26.5,0.0,14.0,8.95,11.09,12,1
Hòa Bình,2025-05-08T03:00,26.8,37.8,26.5,0.0,14.0,8.95,11.09,12,45
Hòa Bình,2025-05-08T06:00,27.0,37.8,26.5,0.0,14.0,8.95,11.09,12,2
Hòa Bình,2025-05-08T09:00,30.8,37.8,26.5,0.0,14.0,8.95,11.09,12,1
Hòa Bình,2025-05-08T12:00,35.1,37.8,26.5,0.0,14.0,8.95,11.09,12,2
Hòa Bình,2025-05-08T15:00,37.8,37.8,26.5,0.0,14.0,8.95,11.09,12,2
Hòa Bình,2025-05-08T18:00,34.6,37.8,26.5,0.0,14.0,8.95,11.09,12,0
Hòa Bình,2025-05-08T21:00,31.4,37.8,26.5,0.0,14.0,8.95,11.09,12,0
Hòa Bình,2025-05-09T00:00,29.2,36.7,26.8,0.0,14.4,8.45,10.89,12,0
Hòa Bình,2025-05-09T03:00,27.2,36.7,26.8,0.0,14.4,8.45,10.89,12,45
Hòa Bình,2025-05-09T06:00,27.2,36.7,26.8,0.0,14.4,8.45,10.89,12,3
Hòa Bình,2025-05-09T09:00,30.7,36.7,26.8,0.0,14.4,8.45,10.89,12,1
Hòa Bình,2025-05-09T12:00,35.2,36.7,26.8,0.0,14.4,8.45,10.89,12,1
Hòa Bình,2025-05-09T15:00,36.7,36.7,26.8,0.0,14.4,8.45,10.89,12,3
Hòa Bình,2025-05-09T18:00,33.6,36.7,26.8,0.0,14.4,8.45,10.89,12,1
Hòa Bình,2025-05-09T21:00,30.7,36.7,26.8,0.0,14.4,8.45,10.89,12,3
Hòa Bình,2025-05-10T00:00,29.7,32.2,24.8,0.0,11.1,4.4,9.03,12,2
Hòa Bình,2025-05-10T03:00,28.5,32.2,24.8,0.0,11.1,4.4,9.03,12,3
Hòa Bình,2025-05-10T06:00,27.8,32.2,24.8,0.1,11.1,4.4,9.03,12,3
Hòa Bình,2025-05-10T09:00,29.3,32.2,24.8,0.0,11.1,4.4,9.03,12,2
Hòa Bình,2025-05-10T12:00,31.8,32.2,24.8,0.2,11.1,4.4,9.03,12,80
Hòa Bình,2025-05-10T15:00,31.5,32.2,24.8,1.2,11.1,4.4,9.03,12,95
Hòa Bình,2025-05-10T18:00,27.3,32.2,24.8,5.9,11.1,4.4,9.03,12,80
Hòa Bình,2025-05-10T21:00,25.2,32.2,24.8,0.0,11.1,4.4,9.03,12,3
Hòa Bình,2025-05-11T00:00,24.5,31.9,23.1,0.0,7.6,6.1,11.22,12,3
Hòa Bình,2025-05-11T03:00,23.4,31.9,23.1,0.0,7.6,6.1,11.22,12,3
Hòa Bình,2025-05-11T06:00,23.9,31.9,23.1,0.0,7.6,6.1,11.22,12,3
Hòa Bình,2025-05-11T09:00,27.9,31.9,23.1,0.0,7.6,6.1,11.22,12,3
Hòa Bình,2025-05-11T12:00,31.0,31.9,23.1,0.0,7.6,6.1,11.22,12,0
Hòa Bình,2025-05-11T15:00,31.9,31.9,23.1,0.0,7.6,6.1,11.22,12,0
Hòa Bình,2025-05-11T18:00,28.6,31.9,23.1,0.0,7.6,6.1,11.22,12,0
Hòa Bình,2025-05-11T21:00,23.9,31.9,23.1,0.0,7.6,6.1,11.22,12,1
Hòa Bình,2025-05-12T00:00,22.7,31.5,21.7,0.0,10.4,7.2,11.1,12,1
Hòa Bình,2025-05-12T03:00,21.7,31.5,21.7,0.0,10.4,7.2,11.1,12,2
Hòa Bình,2025-05-12T06:00,22.6,31.5,21.7,0.0,10.4,7.2,11.1,12,3
Hòa Bình,2025-05-12T09:00,26.0,31.5,21.7,0.0,10.4,7.2,11.1,12,3
Hòa Bình,2025-05-12T12:00,29.4,31.5,21.7,0.0,10.4,7.2,11.1,12,3
Hòa Bình,2025-05-12T15:00,31.5,31.5,21.7,0.0,10.4,7.2,11.1,12,3
Hòa Bình,2025-05-12T18:00,28.2,31.5,21.7,0.0,10.4,7.2,11.1,12,2
Hòa Bình,2025-05-12T21:00,25.0,31.5,21.7,0.0,10.4,7.2,11.1,12,1
Hòa Bình,2025-05-13T00:00,23.8,32.9,22.9,0.0,11.5,8.1,11.26,12,0
Hòa Bình,2025-05-13T03:00,22.9,32.9,22.9,0.0,11.5,8.1,11.26,12,1
Hòa Bình,2025-05-13T06:00,23.5,32.9,22.9,0.0,11.5,8.1,11.26,12,2
